group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rastrigin,20_20_10000_0.001,,,,53593436.0,ns,7
rastrigin,20_20_10000_0.001,,,,41240192.0,ns,7
rastrigin,20_20_10000_0.001,,,,60193918.0,ns,7
rastrigin,20_20_10000_0.001,,,,57105579.0,ns,7
rastrigin,20_20_10000_0.001,,,,47305652.0,ns,7
rastrigin,20_20_10000_0.001,,,,61346605.0,ns,7
rastrigin,20_20_10000_0.001,,,,53038371.0,ns,7
rastrigin,20_20_10000_0.001,,,,53712084.0,ns,7
rastrigin,20_20_10000_0.001,,,,49200223.0,ns,7
rastrigin,20_20_10000_0.001,,,,47912190.0,ns,7
rastrigin,20_20_10000_0.001,,,,62480583.0,ns,7
rastrigin,20_20_10000_0.001,,,,58092087.0,ns,7
rastrigin,20_20_10000_0.001,,,,58291057.0,ns,7
rastrigin,20_20_10000_0.001,,,,56160474.0,ns,7
rastrigin,20_20_10000_0.001,,,,50458457.0,ns,7
rastrigin,20_20_10000_0.001,,,,58880796.0,ns,7
rastrigin,20_20_10000_0.001,,,,54686176.0,ns,7
rastrigin,20_20_10000_0.001,,,,59639204.0,ns,7
rastrigin,20_20_10000_0.001,,,,57264963.0,ns,7
rastrigin,20_20_10000_0.001,,,,57473776.0,ns,7
rastrigin,20_20_10000_0.001,,,,60753811.0,ns,7
rastrigin,20_20_10000_0.001,,,,51542181.0,ns,7
rastrigin,20_20_10000_0.001,,,,71829622.0,ns,7
rastrigin,20_20_10000_0.001,,,,61926439.0,ns,7
rastrigin,20_20_10000_0.001,,,,44106359.0,ns,7
rastrigin,20_20_10000_0.001,,,,56887458.0,ns,7
rastrigin,20_20_10000_0.001,,,,54085523.0,ns,7
rastrigin,20_20_10000_0.001,,,,42575091.0,ns,7
rastrigin,20_20_10000_0.001,,,,59579041.0,ns,7
rastrigin,20_20_10000_0.001,,,,49019040.0,ns,7
rastrigin,20_20_10000_0.001,,,,57517509.0,ns,7
rastrigin,20_20_10000_0.001,,,,47231038.0,ns,7
rastrigin,20_20_10000_0.001,,,,48056845.0,ns,7
rastrigin,20_20_10000_0.001,,,,49676336.0,ns,7
rastrigin,20_20_10000_0.001,,,,42707306.0,ns,7
rastrigin,20_20_10000_0.001,,,,59560829.0,ns,7
rastrigin,20_20_10000_0.001,,,,55533601.0,ns,7
rastrigin,20_20_10000_0.001,,,,51039478.0,ns,7
rastrigin,20_20_10000_0.001,,,,46788293.0,ns,7
rastrigin,20_20_10000_0.001,,,,41789052.0,ns,7
rastrigin,20_20_10000_0.001,,,,39080527.0,ns,7
rastrigin,20_20_10000_0.001,,,,46022075.0,ns,7
rastrigin,20_20_10000_0.001,,,,55804979.0,ns,7
rastrigin,20_20_10000_0.001,,,,57408978.0,ns,7
rastrigin,20_20_10000_0.001,,,,51938079.0,ns,7
rastrigin,20_20_10000_0.001,,,,55628731.0,ns,7
rastrigin,20_20_10000_0.001,,,,47955318.0,ns,7
rastrigin,20_20_10000_0.001,,,,47148275.0,ns,7
rastrigin,20_20_10000_0.001,,,,47250804.0,ns,7
rastrigin,20_20_10000_0.001,,,,47529469.0,ns,7
rastrigin,20_20_10000_0.001,,,,52614114.0,ns,7
rastrigin,20_20_10000_0.001,,,,42889899.0,ns,7
rastrigin,20_20_10000_0.001,,,,59169500.0,ns,7
rastrigin,20_20_10000_0.001,,,,52430493.0,ns,7
rastrigin,20_20_10000_0.001,,,,56499269.0,ns,7
rastrigin,20_20_10000_0.001,,,,49245261.0,ns,7
rastrigin,20_20_10000_0.001,,,,47404629.0,ns,7
rastrigin,20_20_10000_0.001,,,,65991715.0,ns,7
rastrigin,20_20_10000_0.001,,,,56838490.0,ns,7
rastrigin,20_20_10000_0.001,,,,46800100.0,ns,7
rastrigin,20_20_10000_0.001,,,,57179725.0,ns,7
rastrigin,20_20_10000_0.001,,,,49999814.0,ns,7
rastrigin,20_20_10000_0.001,,,,60232439.0,ns,7
rastrigin,20_20_10000_0.001,,,,50099065.0,ns,7
rastrigin,20_20_10000_0.001,,,,44511741.0,ns,7
rastrigin,20_20_10000_0.001,,,,50648582.0,ns,7
rastrigin,20_20_10000_0.001,,,,54330222.0,ns,7
rastrigin,20_20_10000_0.001,,,,55603147.0,ns,7
rastrigin,20_20_10000_0.001,,,,59679842.0,ns,7
rastrigin,20_20_10000_0.001,,,,59567125.0,ns,7
rastrigin,20_20_10000_0.001,,,,55311797.0,ns,7
rastrigin,20_20_10000_0.001,,,,45781553.0,ns,7
rastrigin,20_20_10000_0.001,,,,46290497.0,ns,7
rastrigin,20_20_10000_0.001,,,,54182573.0,ns,7
rastrigin,20_20_10000_0.001,,,,48415118.0,ns,7
rastrigin,20_20_10000_0.001,,,,49154505.0,ns,7
rastrigin,20_20_10000_0.001,,,,62453688.0,ns,7
rastrigin,20_20_10000_0.001,,,,47261023.0,ns,7
rastrigin,20_20_10000_0.001,,,,50826798.0,ns,7
rastrigin,20_20_10000_0.001,,,,42654281.0,ns,7
rastrigin,20_20_10000_0.001,,,,43767883.0,ns,7
rastrigin,20_20_10000_0.001,,,,43742384.0,ns,7
rastrigin,20_20_10000_0.001,,,,57547530.0,ns,7
rastrigin,20_20_10000_0.001,,,,49087015.0,ns,7
rastrigin,20_20_10000_0.001,,,,51240167.0,ns,7
rastrigin,20_20_10000_0.001,,,,55160935.0,ns,7
rastrigin,20_20_10000_0.001,,,,59449109.0,ns,7
rastrigin,20_20_10000_0.001,,,,53207811.0,ns,7
rastrigin,20_20_10000_0.001,,,,47852780.0,ns,7
rastrigin,20_20_10000_0.001,,,,52044817.0,ns,7
rastrigin,20_20_10000_0.001,,,,49569393.0,ns,7
rastrigin,20_20_10000_0.001,,,,43697262.0,ns,7
rastrigin,20_20_10000_0.001,,,,47880649.0,ns,7
rastrigin,20_20_10000_0.001,,,,55451713.0,ns,7
rastrigin,20_20_10000_0.001,,,,56722880.0,ns,7
rastrigin,20_20_10000_0.001,,,,41093982.0,ns,7
rastrigin,20_20_10000_0.001,,,,55454593.0,ns,7
rastrigin,20_20_10000_0.001,,,,56708636.0,ns,7
rastrigin,20_20_10000_0.001,,,,41478979.0,ns,7
rastrigin,20_20_10000_0.001,,,,46325683.0,ns,7
