group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rastrigin,20_20_10000_0.000000001,,,,54922114.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,62520175.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,45520618.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,48765196.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49102250.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,64576445.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,53270277.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,61466752.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,45821458.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,48490065.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,59855142.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,45836142.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56570756.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,50428490.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51843842.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,57592410.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,42047326.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54928934.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,73843605.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,45926565.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,47086897.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,44279456.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,58387618.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,58352361.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54045988.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,53601413.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56927177.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49021623.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46060722.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51515172.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46472240.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,52001031.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,57819576.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,68234752.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49725543.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,58776931.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51101846.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,50171613.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54773167.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51272748.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51990901.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56891129.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,37997495.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,60846358.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54484873.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46321471.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,55337466.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,48398796.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,62021033.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46926133.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,53478241.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,63436824.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49274372.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,43707195.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46507309.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,47170771.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51389269.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,43665608.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,41410447.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,52017715.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,53844661.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,52200822.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56218879.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,55862384.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,59662623.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,44883006.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,53405972.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,47487372.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56799291.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,47834174.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,57070330.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,48922667.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,41392511.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,44486590.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,53876146.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,45549523.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,42276766.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,58311460.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49340229.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56269303.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54718289.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,48424874.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49135623.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54925874.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,54502505.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46063415.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49465905.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,63456610.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,55892406.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,47601192.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,46824292.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,58810562.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,59106842.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,43861267.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,49110298.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51167243.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,47815006.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56023125.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,56305347.0,ns,7
rastrigin,20_20_10000_0.000000001,,,,51928220.0,ns,7
