group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
himmelblau,20_50_250000_0.000001,,,,1438070.0,ns,2
himmelblau,20_50_250000_0.000001,,,,2697255.0,ns,4
himmelblau,20_50_250000_0.000001,,,,4244257.0,ns,6
himmelblau,20_50_250000_0.000001,,,,5545937.0,ns,8
himmelblau,20_50_250000_0.000001,,,,6597879.0,ns,10
himmelblau,20_50_250000_0.000001,,,,7520570.0,ns,12
himmelblau,20_50_250000_0.000001,,,,8924754.0,ns,14
himmelblau,20_50_250000_0.000001,,,,10180405.0,ns,16
himmelblau,20_50_250000_0.000001,,,,11625984.0,ns,18
himmelblau,20_50_250000_0.000001,,,,13086615.0,ns,20
himmelblau,20_50_250000_0.000001,,,,13967733.0,ns,22
himmelblau,20_50_250000_0.000001,,,,15296653.0,ns,24
himmelblau,20_50_250000_0.000001,,,,16719009.0,ns,26
himmelblau,20_50_250000_0.000001,,,,18030994.0,ns,28
himmelblau,20_50_250000_0.000001,,,,19345689.0,ns,30
himmelblau,20_50_250000_0.000001,,,,19999259.0,ns,32
himmelblau,20_50_250000_0.000001,,,,22249063.0,ns,34
himmelblau,20_50_250000_0.000001,,,,40091263.0,ns,36
himmelblau,20_50_250000_0.000001,,,,38971042.0,ns,38
himmelblau,20_50_250000_0.000001,,,,27202267.0,ns,40
himmelblau,20_50_250000_0.000001,,,,25712718.0,ns,42
himmelblau,20_50_250000_0.000001,,,,26997668.0,ns,44
himmelblau,20_50_250000_0.000001,,,,28016241.0,ns,46
himmelblau,20_50_250000_0.000001,,,,28609024.0,ns,48
himmelblau,20_50_250000_0.000001,,,,31095419.0,ns,50
himmelblau,20_50_250000_0.000001,,,,30910265.0,ns,52
himmelblau,20_50_250000_0.000001,,,,32835743.0,ns,54
himmelblau,20_50_250000_0.000001,,,,34752240.0,ns,56
himmelblau,20_50_250000_0.000001,,,,35016813.0,ns,58
himmelblau,20_50_250000_0.000001,,,,35919405.0,ns,60
himmelblau,20_50_250000_0.000001,,,,36661029.0,ns,62
himmelblau,20_50_250000_0.000001,,,,38113142.0,ns,64
himmelblau,20_50_250000_0.000001,,,,39197023.0,ns,66
himmelblau,20_50_250000_0.000001,,,,40728753.0,ns,68
himmelblau,20_50_250000_0.000001,,,,42526634.0,ns,70
himmelblau,20_50_250000_0.000001,,,,43757045.0,ns,72
himmelblau,20_50_250000_0.000001,,,,44579116.0,ns,74
himmelblau,20_50_250000_0.000001,,,,45975705.0,ns,76
himmelblau,20_50_250000_0.000001,,,,47584980.0,ns,78
himmelblau,20_50_250000_0.000001,,,,48505719.0,ns,80
himmelblau,20_50_250000_0.000001,,,,50420294.0,ns,82
himmelblau,20_50_250000_0.000001,,,,50436614.0,ns,84
himmelblau,20_50_250000_0.000001,,,,52366329.0,ns,86
himmelblau,20_50_250000_0.000001,,,,53453060.0,ns,88
himmelblau,20_50_250000_0.000001,,,,55295631.0,ns,90
himmelblau,20_50_250000_0.000001,,,,55077396.0,ns,92
himmelblau,20_50_250000_0.000001,,,,56243654.0,ns,94
himmelblau,20_50_250000_0.000001,,,,57926047.0,ns,96
himmelblau,20_50_250000_0.000001,,,,59566842.0,ns,98
himmelblau,20_50_250000_0.000001,,,,60146693.0,ns,100
himmelblau,20_50_250000_0.000001,,,,61929400.0,ns,102
himmelblau,20_50_250000_0.000001,,,,63086171.0,ns,104
himmelblau,20_50_250000_0.000001,,,,62883064.0,ns,106
himmelblau,20_50_250000_0.000001,,,,65804848.0,ns,108
himmelblau,20_50_250000_0.000001,,,,66032399.0,ns,110
himmelblau,20_50_250000_0.000001,,,,67875109.0,ns,112
himmelblau,20_50_250000_0.000001,,,,68262484.0,ns,114
himmelblau,20_50_250000_0.000001,,,,71540855.0,ns,116
himmelblau,20_50_250000_0.000001,,,,70656787.0,ns,118
himmelblau,20_50_250000_0.000001,,,,73547473.0,ns,120
himmelblau,20_50_250000_0.000001,,,,74790289.0,ns,122
himmelblau,20_50_250000_0.000001,,,,75923660.0,ns,124
himmelblau,20_50_250000_0.000001,,,,76926903.0,ns,126
himmelblau,20_50_250000_0.000001,,,,76763125.0,ns,128
himmelblau,20_50_250000_0.000001,,,,79275503.0,ns,130
himmelblau,20_50_250000_0.000001,,,,80357970.0,ns,132
himmelblau,20_50_250000_0.000001,,,,80803717.0,ns,134
himmelblau,20_50_250000_0.000001,,,,83161152.0,ns,136
himmelblau,20_50_250000_0.000001,,,,83271976.0,ns,138
himmelblau,20_50_250000_0.000001,,,,84254193.0,ns,140
himmelblau,20_50_250000_0.000001,,,,85547906.0,ns,142
himmelblau,20_50_250000_0.000001,,,,87385295.0,ns,144
himmelblau,20_50_250000_0.000001,,,,87930331.0,ns,146
himmelblau,20_50_250000_0.000001,,,,89425010.0,ns,148
himmelblau,20_50_250000_0.000001,,,,91086313.0,ns,150
himmelblau,20_50_250000_0.000001,,,,92529314.0,ns,152
himmelblau,20_50_250000_0.000001,,,,94020077.0,ns,154
himmelblau,20_50_250000_0.000001,,,,94873643.0,ns,156
himmelblau,20_50_250000_0.000001,,,,96817895.0,ns,158
himmelblau,20_50_250000_0.000001,,,,95827620.0,ns,160
himmelblau,20_50_250000_0.000001,,,,96477064.0,ns,162
himmelblau,20_50_250000_0.000001,,,,99852639.0,ns,164
himmelblau,20_50_250000_0.000001,,,,101057790.0,ns,166
himmelblau,20_50_250000_0.000001,,,,101914266.0,ns,168
himmelblau,20_50_250000_0.000001,,,,102442760.0,ns,170
himmelblau,20_50_250000_0.000001,,,,103801205.0,ns,172
himmelblau,20_50_250000_0.000001,,,,104964511.0,ns,174
himmelblau,20_50_250000_0.000001,,,,106313224.0,ns,176
himmelblau,20_50_250000_0.000001,,,,107107622.0,ns,178
himmelblau,20_50_250000_0.000001,,,,109790835.0,ns,180
himmelblau,20_50_250000_0.000001,,,,111738007.0,ns,182
himmelblau,20_50_250000_0.000001,,,,111830174.0,ns,184
himmelblau,20_50_250000_0.000001,,,,112493260.0,ns,186
himmelblau,20_50_250000_0.000001,,,,112583200.0,ns,188
himmelblau,20_50_250000_0.000001,,,,114573017.0,ns,190
himmelblau,20_50_250000_0.000001,,,,116478067.0,ns,192
himmelblau,20_50_250000_0.000001,,,,117611566.0,ns,194
himmelblau,20_50_250000_0.000001,,,,117527721.0,ns,196
himmelblau,20_50_250000_0.000001,,,,121817276.0,ns,198
himmelblau,20_50_250000_0.000001,,,,120058502.0,ns,200
