group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
ackley,1_20_250000_0.001,,,,93190666.0,ns,23
ackley,1_20_250000_0.001,,,,96552520.0,ns,23
ackley,1_20_250000_0.001,,,,95514460.0,ns,23
ackley,1_20_250000_0.001,,,,110542213.0,ns,23
ackley,1_20_250000_0.001,,,,106333611.0,ns,23
ackley,1_20_250000_0.001,,,,117019744.0,ns,23
ackley,1_20_250000_0.001,,,,107890002.0,ns,23
ackley,1_20_250000_0.001,,,,105382510.0,ns,23
ackley,1_20_250000_0.001,,,,129106933.0,ns,23
ackley,1_20_250000_0.001,,,,135774609.0,ns,23
ackley,1_20_250000_0.001,,,,45748196.0,ns,23
ackley,1_20_250000_0.001,,,,22255685.0,ns,23
ackley,1_20_250000_0.001,,,,29873224.0,ns,23
ackley,1_20_250000_0.001,,,,85548876.0,ns,23
ackley,1_20_250000_0.001,,,,137620505.0,ns,23
ackley,1_20_250000_0.001,,,,47727538.0,ns,23
ackley,1_20_250000_0.001,,,,50985366.0,ns,23
ackley,1_20_250000_0.001,,,,112042473.0,ns,23
ackley,1_20_250000_0.001,,,,106974809.0,ns,23
ackley,1_20_250000_0.001,,,,92986018.0,ns,23
ackley,1_20_250000_0.001,,,,105067888.0,ns,23
ackley,1_20_250000_0.001,,,,104880174.0,ns,23
ackley,1_20_250000_0.001,,,,135355557.0,ns,23
ackley,1_20_250000_0.001,,,,105706437.0,ns,23
ackley,1_20_250000_0.001,,,,114854124.0,ns,23
ackley,1_20_250000_0.001,,,,108795945.0,ns,23
ackley,1_20_250000_0.001,,,,115458285.0,ns,23
ackley,1_20_250000_0.001,,,,94941334.0,ns,23
ackley,1_20_250000_0.001,,,,111233237.0,ns,23
ackley,1_20_250000_0.001,,,,105933301.0,ns,23
ackley,1_20_250000_0.001,,,,115378346.0,ns,23
ackley,1_20_250000_0.001,,,,104399357.0,ns,23
ackley,1_20_250000_0.001,,,,46401542.0,ns,23
ackley,1_20_250000_0.001,,,,35043155.0,ns,23
ackley,1_20_250000_0.001,,,,102499766.0,ns,23
ackley,1_20_250000_0.001,,,,111235105.0,ns,23
ackley,1_20_250000_0.001,,,,99983801.0,ns,23
ackley,1_20_250000_0.001,,,,116606469.0,ns,23
ackley,1_20_250000_0.001,,,,113854896.0,ns,23
ackley,1_20_250000_0.001,,,,89543204.0,ns,23
ackley,1_20_250000_0.001,,,,104449404.0,ns,23
ackley,1_20_250000_0.001,,,,44254178.0,ns,23
ackley,1_20_250000_0.001,,,,21670605.0,ns,23
ackley,1_20_250000_0.001,,,,18773939.0,ns,23
ackley,1_20_250000_0.001,,,,21136588.0,ns,23
ackley,1_20_250000_0.001,,,,25216646.0,ns,23
ackley,1_20_250000_0.001,,,,19594206.0,ns,23
ackley,1_20_250000_0.001,,,,20132259.0,ns,23
ackley,1_20_250000_0.001,,,,19932904.0,ns,23
ackley,1_20_250000_0.001,,,,17310650.0,ns,23
ackley,1_20_250000_0.001,,,,16750435.0,ns,23
ackley,1_20_250000_0.001,,,,21461316.0,ns,23
ackley,1_20_250000_0.001,,,,19881587.0,ns,23
ackley,1_20_250000_0.001,,,,22692509.0,ns,23
ackley,1_20_250000_0.001,,,,16533026.0,ns,23
ackley,1_20_250000_0.001,,,,17040539.0,ns,23
ackley,1_20_250000_0.001,,,,14354894.0,ns,23
ackley,1_20_250000_0.001,,,,24752316.0,ns,23
ackley,1_20_250000_0.001,,,,17329161.0,ns,23
ackley,1_20_250000_0.001,,,,18519976.0,ns,23
ackley,1_20_250000_0.001,,,,19896442.0,ns,23
ackley,1_20_250000_0.001,,,,18470810.0,ns,23
ackley,1_20_250000_0.001,,,,18413861.0,ns,23
ackley,1_20_250000_0.001,,,,18896880.0,ns,23
