group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
levi,20_20_250000_0.000000001,,,,51887403.0,ns,25
levi,20_20_250000_0.000000001,,,,48392996.0,ns,25
levi,20_20_250000_0.000000001,,,,48216014.0,ns,25
levi,20_20_250000_0.000000001,,,,49650928.0,ns,25
levi,20_20_250000_0.000000001,,,,51056150.0,ns,25
levi,20_20_250000_0.000000001,,,,69320991.0,ns,25
levi,20_20_250000_0.000000001,,,,55181602.0,ns,25
levi,20_20_250000_0.000000001,,,,47750075.0,ns,25
levi,20_20_250000_0.000000001,,,,51622168.0,ns,25
levi,20_20_250000_0.000000001,,,,46967806.0,ns,25
levi,20_20_250000_0.000000001,,,,51015594.0,ns,25
levi,20_20_250000_0.000000001,,,,49058349.0,ns,25
levi,20_20_250000_0.000000001,,,,51077978.0,ns,25
levi,20_20_250000_0.000000001,,,,49613690.0,ns,25
levi,20_20_250000_0.000000001,,,,51069871.0,ns,25
levi,20_20_250000_0.000000001,,,,50425609.0,ns,25
levi,20_20_250000_0.000000001,,,,50705002.0,ns,25
levi,20_20_250000_0.000000001,,,,52306264.0,ns,25
levi,20_20_250000_0.000000001,,,,50069367.0,ns,25
levi,20_20_250000_0.000000001,,,,49910301.0,ns,25
levi,20_20_250000_0.000000001,,,,51167082.0,ns,25
levi,20_20_250000_0.000000001,,,,53698350.0,ns,25
levi,20_20_250000_0.000000001,,,,51523639.0,ns,25
levi,20_20_250000_0.000000001,,,,50190522.0,ns,25
levi,20_20_250000_0.000000001,,,,49648068.0,ns,25
levi,20_20_250000_0.000000001,,,,53441373.0,ns,25
levi,20_20_250000_0.000000001,,,,49801673.0,ns,25
levi,20_20_250000_0.000000001,,,,54020797.0,ns,25
levi,20_20_250000_0.000000001,,,,49010092.0,ns,25
levi,20_20_250000_0.000000001,,,,50736541.0,ns,25
levi,20_20_250000_0.000000001,,,,49659481.0,ns,25
levi,20_20_250000_0.000000001,,,,48636046.0,ns,25
levi,20_20_250000_0.000000001,,,,50341524.0,ns,25
levi,20_20_250000_0.000000001,,,,46584727.0,ns,25
levi,20_20_250000_0.000000001,,,,49459580.0,ns,25
levi,20_20_250000_0.000000001,,,,50208282.0,ns,25
levi,20_20_250000_0.000000001,,,,48950197.0,ns,25
levi,20_20_250000_0.000000001,,,,48341678.0,ns,25
levi,20_20_250000_0.000000001,,,,50662209.0,ns,25
levi,20_20_250000_0.000000001,,,,51859851.0,ns,25
levi,20_20_250000_0.000000001,,,,47643382.0,ns,25
levi,20_20_250000_0.000000001,,,,50330934.0,ns,25
levi,20_20_250000_0.000000001,,,,48024504.0,ns,25
