group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
levi,1_20_250000_0.000001,,,,2406505.0,ns,1
levi,1_20_250000_0.000001,,,,4868895.0,ns,2
levi,1_20_250000_0.000001,,,,7722147.0,ns,3
levi,1_20_250000_0.000001,,,,11336089.0,ns,4
levi,1_20_250000_0.000001,,,,11088117.0,ns,5
levi,1_20_250000_0.000001,,,,13577463.0,ns,6
levi,1_20_250000_0.000001,,,,23091885.0,ns,7
levi,1_20_250000_0.000001,,,,25724183.0,ns,8
levi,1_20_250000_0.000001,,,,23363068.0,ns,9
levi,1_20_250000_0.000001,,,,23945785.0,ns,10
levi,1_20_250000_0.000001,,,,35350051.0,ns,11
levi,1_20_250000_0.000001,,,,23104637.0,ns,12
levi,1_20_250000_0.000001,,,,33189587.0,ns,13
levi,1_20_250000_0.000001,,,,17319408.0,ns,14
levi,1_20_250000_0.000001,,,,10612318.0,ns,15
levi,1_20_250000_0.000001,,,,10230086.0,ns,16
levi,1_20_250000_0.000001,,,,7461865.0,ns,17
levi,1_20_250000_0.000001,,,,9609052.0,ns,18
levi,1_20_250000_0.000001,,,,8314026.0,ns,19
levi,1_20_250000_0.000001,,,,10494493.0,ns,20
levi,1_20_250000_0.000001,,,,10474265.0,ns,21
levi,1_20_250000_0.000001,,,,13141201.0,ns,22
levi,1_20_250000_0.000001,,,,19114230.0,ns,23
levi,1_20_250000_0.000001,,,,48100490.0,ns,24
levi,1_20_250000_0.000001,,,,72831658.0,ns,25
levi,1_20_250000_0.000001,,,,64965054.0,ns,26
levi,1_20_250000_0.000001,,,,69514206.0,ns,27
levi,1_20_250000_0.000001,,,,70844541.0,ns,28
levi,1_20_250000_0.000001,,,,75629435.0,ns,29
levi,1_20_250000_0.000001,,,,77572145.0,ns,30
levi,1_20_250000_0.000001,,,,53429674.0,ns,31
levi,1_20_250000_0.000001,,,,20171228.0,ns,32
levi,1_20_250000_0.000001,,,,29154825.0,ns,33
levi,1_20_250000_0.000001,,,,43460284.0,ns,34
levi,1_20_250000_0.000001,,,,22179972.0,ns,35
levi,1_20_250000_0.000001,,,,17301401.0,ns,36
levi,1_20_250000_0.000001,,,,18659003.0,ns,37
levi,1_20_250000_0.000001,,,,18349926.0,ns,38
levi,1_20_250000_0.000001,,,,25403658.0,ns,39
levi,1_20_250000_0.000001,,,,80294114.0,ns,40
levi,1_20_250000_0.000001,,,,105256809.0,ns,41
levi,1_20_250000_0.000001,,,,112985987.0,ns,42
levi,1_20_250000_0.000001,,,,116964337.0,ns,43
levi,1_20_250000_0.000001,,,,115149970.0,ns,44
levi,1_20_250000_0.000001,,,,112014333.0,ns,45
levi,1_20_250000_0.000001,,,,129620738.0,ns,46
levi,1_20_250000_0.000001,,,,122019575.0,ns,47
levi,1_20_250000_0.000001,,,,132454519.0,ns,48
levi,1_20_250000_0.000001,,,,132481292.0,ns,49
levi,1_20_250000_0.000001,,,,137714147.0,ns,50
levi,1_20_250000_0.000001,,,,128451522.0,ns,51
levi,1_20_250000_0.000001,,,,60105718.0,ns,52
levi,1_20_250000_0.000001,,,,27019071.0,ns,53
levi,1_20_250000_0.000001,,,,25572377.0,ns,54
levi,1_20_250000_0.000001,,,,40361386.0,ns,55
levi,1_20_250000_0.000001,,,,129917955.0,ns,56
levi,1_20_250000_0.000001,,,,152062397.0,ns,57
levi,1_20_250000_0.000001,,,,164286397.0,ns,58
levi,1_20_250000_0.000001,,,,155032159.0,ns,59
levi,1_20_250000_0.000001,,,,154918565.0,ns,60
levi,1_20_250000_0.000001,,,,108645559.0,ns,61
levi,1_20_250000_0.000001,,,,33702606.0,ns,62
levi,1_20_250000_0.000001,,,,38070091.0,ns,63
levi,1_20_250000_0.000001,,,,126081927.0,ns,64
levi,1_20_250000_0.000001,,,,164504545.0,ns,65
levi,1_20_250000_0.000001,,,,188533640.0,ns,66
levi,1_20_250000_0.000001,,,,77490987.0,ns,67
levi,1_20_250000_0.000001,,,,32904770.0,ns,68
levi,1_20_250000_0.000001,,,,40326651.0,ns,69
levi,1_20_250000_0.000001,,,,161510518.0,ns,70
levi,1_20_250000_0.000001,,,,181885013.0,ns,71
levi,1_20_250000_0.000001,,,,189850220.0,ns,72
levi,1_20_250000_0.000001,,,,190493355.0,ns,73
levi,1_20_250000_0.000001,,,,193496599.0,ns,74
levi,1_20_250000_0.000001,,,,202588306.0,ns,75
levi,1_20_250000_0.000001,,,,200802107.0,ns,76
levi,1_20_250000_0.000001,,,,161521457.0,ns,77
levi,1_20_250000_0.000001,,,,42373813.0,ns,78
levi,1_20_250000_0.000001,,,,48283068.0,ns,79
levi,1_20_250000_0.000001,,,,106584553.0,ns,80
levi,1_20_250000_0.000001,,,,142410470.0,ns,81
levi,1_20_250000_0.000001,,,,213666873.0,ns,82
levi,1_20_250000_0.000001,,,,218525608.0,ns,83
levi,1_20_250000_0.000001,,,,210343407.0,ns,84
levi,1_20_250000_0.000001,,,,240216498.0,ns,85
levi,1_20_250000_0.000001,,,,221690562.0,ns,86
levi,1_20_250000_0.000001,,,,143415256.0,ns,87
levi,1_20_250000_0.000001,,,,41479703.0,ns,88
levi,1_20_250000_0.000001,,,,91912364.0,ns,89
levi,1_20_250000_0.000001,,,,243633115.0,ns,90
levi,1_20_250000_0.000001,,,,228522951.0,ns,91
levi,1_20_250000_0.000001,,,,243992968.0,ns,92
levi,1_20_250000_0.000001,,,,231464528.0,ns,93
levi,1_20_250000_0.000001,,,,170824000.0,ns,94
levi,1_20_250000_0.000001,,,,141098055.0,ns,95
levi,1_20_250000_0.000001,,,,180118703.0,ns,96
levi,1_20_250000_0.000001,,,,47569252.0,ns,97
levi,1_20_250000_0.000001,,,,102665484.0,ns,98
levi,1_20_250000_0.000001,,,,272756620.0,ns,99
levi,1_20_250000_0.000001,,,,267515677.0,ns,100
