group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rosenbrock,1_50_10000_0.000001,,,,54531988.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59394420.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,71571398.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,48927015.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61941709.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61573334.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59494680.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59678230.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59182065.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58641479.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60156796.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,62515817.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,63119027.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,51240455.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61148318.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60022750.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60486819.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58667316.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58884026.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,49662536.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,57582635.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,45763056.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,63005128.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58650187.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59518368.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59242054.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59664276.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,62907696.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58995180.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59711551.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,62332818.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,57589294.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,62311644.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60556711.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,53150191.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,62986900.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59023877.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59486692.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60240275.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59914212.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60471155.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,51648497.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59358711.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59122436.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59551383.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59860042.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60958080.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58654502.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59235470.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58991967.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60338081.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58949396.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60931191.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,53673652.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61345380.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60272228.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58914203.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59001465.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60672913.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59284487.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,53854342.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58954097.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60203309.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61849776.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60271801.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61901594.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60915884.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59852603.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,61819297.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59530471.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59189456.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58808184.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,49760891.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,58981496.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,59484887.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60154005.0,ns,2
rosenbrock,1_50_10000_0.000001,,,,60427851.0,ns,2
