group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
ackley,20_50_10000_0.000001,,,,48826105.0,ns,4
ackley,20_50_10000_0.000001,,,,50370649.0,ns,4
ackley,20_50_10000_0.000001,,,,68088996.0,ns,4
ackley,20_50_10000_0.000001,,,,51345920.0,ns,4
ackley,20_50_10000_0.000001,,,,61026935.0,ns,4
ackley,20_50_10000_0.000001,,,,57577548.0,ns,4
ackley,20_50_10000_0.000001,,,,52098984.0,ns,4
ackley,20_50_10000_0.000001,,,,61228155.0,ns,4
ackley,20_50_10000_0.000001,,,,54154006.0,ns,4
ackley,20_50_10000_0.000001,,,,62081046.0,ns,4
ackley,20_50_10000_0.000001,,,,55605700.0,ns,4
ackley,20_50_10000_0.000001,,,,56411076.0,ns,4
ackley,20_50_10000_0.000001,,,,64383694.0,ns,4
ackley,20_50_10000_0.000001,,,,49647742.0,ns,4
ackley,20_50_10000_0.000001,,,,49633234.0,ns,4
ackley,20_50_10000_0.000001,,,,69063739.0,ns,4
ackley,20_50_10000_0.000001,,,,51777189.0,ns,4
ackley,20_50_10000_0.000001,,,,51320054.0,ns,4
ackley,20_50_10000_0.000001,,,,55749732.0,ns,4
ackley,20_50_10000_0.000001,,,,60176717.0,ns,4
ackley,20_50_10000_0.000001,,,,47846097.0,ns,4
ackley,20_50_10000_0.000001,,,,56665079.0,ns,4
ackley,20_50_10000_0.000001,,,,57662617.0,ns,4
ackley,20_50_10000_0.000001,,,,62884668.0,ns,4
ackley,20_50_10000_0.000001,,,,56694845.0,ns,4
ackley,20_50_10000_0.000001,,,,58220354.0,ns,4
ackley,20_50_10000_0.000001,,,,69687051.0,ns,4
ackley,20_50_10000_0.000001,,,,54897106.0,ns,4
ackley,20_50_10000_0.000001,,,,52426593.0,ns,4
ackley,20_50_10000_0.000001,,,,57096227.0,ns,4
ackley,20_50_10000_0.000001,,,,59819007.0,ns,4
ackley,20_50_10000_0.000001,,,,50196473.0,ns,4
ackley,20_50_10000_0.000001,,,,56828445.0,ns,4
ackley,20_50_10000_0.000001,,,,58533860.0,ns,4
ackley,20_50_10000_0.000001,,,,56515445.0,ns,4
ackley,20_50_10000_0.000001,,,,55549325.0,ns,4
ackley,20_50_10000_0.000001,,,,64397349.0,ns,4
ackley,20_50_10000_0.000001,,,,54902443.0,ns,4
ackley,20_50_10000_0.000001,,,,51542754.0,ns,4
ackley,20_50_10000_0.000001,,,,50484389.0,ns,4
ackley,20_50_10000_0.000001,,,,66894323.0,ns,4
ackley,20_50_10000_0.000001,,,,58688736.0,ns,4
ackley,20_50_10000_0.000001,,,,60631832.0,ns,4
ackley,20_50_10000_0.000001,,,,69980754.0,ns,4
ackley,20_50_10000_0.000001,,,,57199582.0,ns,4
ackley,20_50_10000_0.000001,,,,55107797.0,ns,4
ackley,20_50_10000_0.000001,,,,54439728.0,ns,4
ackley,20_50_10000_0.000001,,,,47951669.0,ns,4
ackley,20_50_10000_0.000001,,,,58435967.0,ns,4
ackley,20_50_10000_0.000001,,,,50329281.0,ns,4
ackley,20_50_10000_0.000001,,,,63762770.0,ns,4
ackley,20_50_10000_0.000001,,,,57074363.0,ns,4
ackley,20_50_10000_0.000001,,,,49703619.0,ns,4
ackley,20_50_10000_0.000001,,,,49320798.0,ns,4
ackley,20_50_10000_0.000001,,,,58028054.0,ns,4
ackley,20_50_10000_0.000001,,,,58722675.0,ns,4
ackley,20_50_10000_0.000001,,,,62616037.0,ns,4
ackley,20_50_10000_0.000001,,,,56407530.0,ns,4
ackley,20_50_10000_0.000001,,,,58211382.0,ns,4
ackley,20_50_10000_0.000001,,,,63266899.0,ns,4
ackley,20_50_10000_0.000001,,,,61113797.0,ns,4
ackley,20_50_10000_0.000001,,,,61827788.0,ns,4
ackley,20_50_10000_0.000001,,,,59346343.0,ns,4
ackley,20_50_10000_0.000001,,,,55070134.0,ns,4
ackley,20_50_10000_0.000001,,,,53354808.0,ns,4
ackley,20_50_10000_0.000001,,,,48823193.0,ns,4
ackley,20_50_10000_0.000001,,,,56943246.0,ns,4
ackley,20_50_10000_0.000001,,,,52830652.0,ns,4
ackley,20_50_10000_0.000001,,,,61149620.0,ns,4
ackley,20_50_10000_0.000001,,,,53290614.0,ns,4
ackley,20_50_10000_0.000001,,,,59146161.0,ns,4
