group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
egg_contour,1_20_10000_0.001,,,,49685654.0,ns,4
egg_contour,1_20_10000_0.001,,,,64087773.0,ns,4
egg_contour,1_20_10000_0.001,,,,51331586.0,ns,4
egg_contour,1_20_10000_0.001,,,,63040751.0,ns,4
egg_contour,1_20_10000_0.001,,,,62069984.0,ns,4
egg_contour,1_20_10000_0.001,,,,61816619.0,ns,4
egg_contour,1_20_10000_0.001,,,,62187835.0,ns,4
egg_contour,1_20_10000_0.001,,,,62067011.0,ns,4
egg_contour,1_20_10000_0.001,,,,61812868.0,ns,4
egg_contour,1_20_10000_0.001,,,,55625596.0,ns,4
egg_contour,1_20_10000_0.001,,,,63458951.0,ns,4
egg_contour,1_20_10000_0.001,,,,62614957.0,ns,4
egg_contour,1_20_10000_0.001,,,,62289237.0,ns,4
egg_contour,1_20_10000_0.001,,,,62417436.0,ns,4
egg_contour,1_20_10000_0.001,,,,62074223.0,ns,4
egg_contour,1_20_10000_0.001,,,,62083165.0,ns,4
egg_contour,1_20_10000_0.001,,,,62508593.0,ns,4
egg_contour,1_20_10000_0.001,,,,50255073.0,ns,4
egg_contour,1_20_10000_0.001,,,,51115587.0,ns,4
egg_contour,1_20_10000_0.001,,,,55404206.0,ns,4
egg_contour,1_20_10000_0.001,,,,62394115.0,ns,4
egg_contour,1_20_10000_0.001,,,,56242325.0,ns,4
egg_contour,1_20_10000_0.001,,,,62655148.0,ns,4
egg_contour,1_20_10000_0.001,,,,62651424.0,ns,4
egg_contour,1_20_10000_0.001,,,,55157127.0,ns,4
egg_contour,1_20_10000_0.001,,,,50140687.0,ns,4
egg_contour,1_20_10000_0.001,,,,46369988.0,ns,4
egg_contour,1_20_10000_0.001,,,,51569037.0,ns,4
egg_contour,1_20_10000_0.001,,,,55545821.0,ns,4
egg_contour,1_20_10000_0.001,,,,41193322.0,ns,4
egg_contour,1_20_10000_0.001,,,,48738155.0,ns,4
egg_contour,1_20_10000_0.001,,,,62352813.0,ns,4
egg_contour,1_20_10000_0.001,,,,61959183.0,ns,4
egg_contour,1_20_10000_0.001,,,,50923798.0,ns,4
egg_contour,1_20_10000_0.001,,,,54113857.0,ns,4
egg_contour,1_20_10000_0.001,,,,56906805.0,ns,4
egg_contour,1_20_10000_0.001,,,,53019149.0,ns,4
egg_contour,1_20_10000_0.001,,,,54285691.0,ns,4
egg_contour,1_20_10000_0.001,,,,47131534.0,ns,4
egg_contour,1_20_10000_0.001,,,,57084444.0,ns,4
