group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schaffer2,1_20_10000_0.000000001,,,,63648279.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65624954.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65232366.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64829528.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63273350.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62149375.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63908452.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62476668.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65717658.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,69199061.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,69247129.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65498399.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61868091.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62594999.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64975882.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64738863.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64082903.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,66742735.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,67989279.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,68122237.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,67921586.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65092180.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63318622.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63832964.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65234583.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62579183.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63432823.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65000897.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64938597.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64965759.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,68702203.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64222771.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64900398.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65125452.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63609511.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63436975.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65210243.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64535910.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61419822.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64751785.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64648566.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63717851.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64316228.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,68683508.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,69209387.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,67443867.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63958690.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64131906.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64921364.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65093095.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64860331.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63113983.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63563603.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65433157.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64791574.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64988740.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64713017.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65177383.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65057300.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64782113.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63606381.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61531042.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63939535.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65364266.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64860366.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65390765.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65171615.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65254516.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62556574.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63943831.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64251936.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63700894.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63798429.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63688639.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62516330.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61920606.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61802048.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61825626.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61836485.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61590600.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61651971.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63588176.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63499265.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64861232.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65357340.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62780086.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64307877.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63674861.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,66205005.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65736533.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63027516.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,61344483.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,67794720.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,67390730.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64077624.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,63758806.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65146703.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,65015772.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,64813128.0,ns,4
schaffer2,1_20_10000_0.000000001,,,,62279789.0,ns,4
