group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
himmelblau,20_50_10000_0.000001,,,,1174584.0,ns,2
himmelblau,20_50_10000_0.000001,,,,2741378.0,ns,4
himmelblau,20_50_10000_0.000001,,,,3935868.0,ns,6
himmelblau,20_50_10000_0.000001,,,,5014803.0,ns,8
himmelblau,20_50_10000_0.000001,,,,6454174.0,ns,10
himmelblau,20_50_10000_0.000001,,,,7809798.0,ns,12
himmelblau,20_50_10000_0.000001,,,,9069087.0,ns,14
himmelblau,20_50_10000_0.000001,,,,10093143.0,ns,16
himmelblau,20_50_10000_0.000001,,,,12096987.0,ns,18
himmelblau,20_50_10000_0.000001,,,,12912680.0,ns,20
himmelblau,20_50_10000_0.000001,,,,13593430.0,ns,22
himmelblau,20_50_10000_0.000001,,,,15381028.0,ns,24
himmelblau,20_50_10000_0.000001,,,,16726485.0,ns,26
himmelblau,20_50_10000_0.000001,,,,18155981.0,ns,28
himmelblau,20_50_10000_0.000001,,,,19779860.0,ns,30
himmelblau,20_50_10000_0.000001,,,,20667461.0,ns,32
himmelblau,20_50_10000_0.000001,,,,21412428.0,ns,34
himmelblau,20_50_10000_0.000001,,,,23639407.0,ns,36
himmelblau,20_50_10000_0.000001,,,,26374171.0,ns,38
himmelblau,20_50_10000_0.000001,,,,26123886.0,ns,40
himmelblau,20_50_10000_0.000001,,,,27758540.0,ns,42
himmelblau,20_50_10000_0.000001,,,,28899821.0,ns,44
himmelblau,20_50_10000_0.000001,,,,31255962.0,ns,46
himmelblau,20_50_10000_0.000001,,,,31726925.0,ns,48
himmelblau,20_50_10000_0.000001,,,,32021259.0,ns,50
himmelblau,20_50_10000_0.000001,,,,33531596.0,ns,52
himmelblau,20_50_10000_0.000001,,,,35157259.0,ns,54
himmelblau,20_50_10000_0.000001,,,,35149293.0,ns,56
himmelblau,20_50_10000_0.000001,,,,37493281.0,ns,58
himmelblau,20_50_10000_0.000001,,,,39936569.0,ns,60
himmelblau,20_50_10000_0.000001,,,,39471694.0,ns,62
himmelblau,20_50_10000_0.000001,,,,41649294.0,ns,64
himmelblau,20_50_10000_0.000001,,,,42357803.0,ns,66
himmelblau,20_50_10000_0.000001,,,,43150207.0,ns,68
himmelblau,20_50_10000_0.000001,,,,44699611.0,ns,70
himmelblau,20_50_10000_0.000001,,,,46370181.0,ns,72
himmelblau,20_50_10000_0.000001,,,,47997886.0,ns,74
himmelblau,20_50_10000_0.000001,,,,49123615.0,ns,76
himmelblau,20_50_10000_0.000001,,,,50297956.0,ns,78
himmelblau,20_50_10000_0.000001,,,,51871785.0,ns,80
himmelblau,20_50_10000_0.000001,,,,52935568.0,ns,82
himmelblau,20_50_10000_0.000001,,,,54884308.0,ns,84
himmelblau,20_50_10000_0.000001,,,,54567725.0,ns,86
himmelblau,20_50_10000_0.000001,,,,57407881.0,ns,88
himmelblau,20_50_10000_0.000001,,,,58865473.0,ns,90
himmelblau,20_50_10000_0.000001,,,,58306779.0,ns,92
himmelblau,20_50_10000_0.000001,,,,61615708.0,ns,94
himmelblau,20_50_10000_0.000001,,,,62065480.0,ns,96
himmelblau,20_50_10000_0.000001,,,,62519768.0,ns,98
himmelblau,20_50_10000_0.000001,,,,64206644.0,ns,100
himmelblau,20_50_10000_0.000001,,,,66324325.0,ns,102
himmelblau,20_50_10000_0.000001,,,,68864739.0,ns,104
himmelblau,20_50_10000_0.000001,,,,68582357.0,ns,106
himmelblau,20_50_10000_0.000001,,,,71987783.0,ns,108
himmelblau,20_50_10000_0.000001,,,,71479366.0,ns,110
himmelblau,20_50_10000_0.000001,,,,71797126.0,ns,112
himmelblau,20_50_10000_0.000001,,,,73342833.0,ns,114
himmelblau,20_50_10000_0.000001,,,,75287934.0,ns,116
himmelblau,20_50_10000_0.000001,,,,75935485.0,ns,118
himmelblau,20_50_10000_0.000001,,,,78021173.0,ns,120
himmelblau,20_50_10000_0.000001,,,,77767718.0,ns,122
himmelblau,20_50_10000_0.000001,,,,79822760.0,ns,124
himmelblau,20_50_10000_0.000001,,,,82132250.0,ns,126
himmelblau,20_50_10000_0.000001,,,,83708927.0,ns,128
himmelblau,20_50_10000_0.000001,,,,83025272.0,ns,130
himmelblau,20_50_10000_0.000001,,,,85468566.0,ns,132
himmelblau,20_50_10000_0.000001,,,,87832836.0,ns,134
himmelblau,20_50_10000_0.000001,,,,87333930.0,ns,136
himmelblau,20_50_10000_0.000001,,,,90516070.0,ns,138
himmelblau,20_50_10000_0.000001,,,,90509811.0,ns,140
himmelblau,20_50_10000_0.000001,,,,91941776.0,ns,142
himmelblau,20_50_10000_0.000001,,,,92673799.0,ns,144
himmelblau,20_50_10000_0.000001,,,,95850908.0,ns,146
himmelblau,20_50_10000_0.000001,,,,96374038.0,ns,148
himmelblau,20_50_10000_0.000001,,,,97301697.0,ns,150
himmelblau,20_50_10000_0.000001,,,,97701139.0,ns,152
himmelblau,20_50_10000_0.000001,,,,98645067.0,ns,154
himmelblau,20_50_10000_0.000001,,,,100465887.0,ns,156
himmelblau,20_50_10000_0.000001,,,,100411858.0,ns,158
himmelblau,20_50_10000_0.000001,,,,102342162.0,ns,160
himmelblau,20_50_10000_0.000001,,,,106229446.0,ns,162
himmelblau,20_50_10000_0.000001,,,,107086824.0,ns,164
himmelblau,20_50_10000_0.000001,,,,107431812.0,ns,166
himmelblau,20_50_10000_0.000001,,,,107778475.0,ns,168
himmelblau,20_50_10000_0.000001,,,,111900025.0,ns,170
himmelblau,20_50_10000_0.000001,,,,110125684.0,ns,172
himmelblau,20_50_10000_0.000001,,,,111910852.0,ns,174
himmelblau,20_50_10000_0.000001,,,,115705703.0,ns,176
himmelblau,20_50_10000_0.000001,,,,114326003.0,ns,178
himmelblau,20_50_10000_0.000001,,,,115854061.0,ns,180
himmelblau,20_50_10000_0.000001,,,,118944102.0,ns,182
himmelblau,20_50_10000_0.000001,,,,119018376.0,ns,184
himmelblau,20_50_10000_0.000001,,,,120272750.0,ns,186
himmelblau,20_50_10000_0.000001,,,,121742614.0,ns,188
himmelblau,20_50_10000_0.000001,,,,123439251.0,ns,190
himmelblau,20_50_10000_0.000001,,,,123870137.0,ns,192
himmelblau,20_50_10000_0.000001,,,,123838332.0,ns,194
himmelblau,20_50_10000_0.000001,,,,126693654.0,ns,196
himmelblau,20_50_10000_0.000001,,,,126562284.0,ns,198
himmelblau,20_50_10000_0.000001,,,,129115488.0,ns,200
