group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
egg_contour,20_50_250000_0.000000001,,,,2828729262.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2842212243.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2837138051.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2843071472.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2779088665.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2729388076.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2876976787.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2770848315.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2824424686.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2790550320.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2728668992.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2830259189.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2840550758.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2828344467.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2839871562.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2764644728.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2834051279.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2804843449.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2808052783.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2860546308.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2728124334.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2826131577.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2811720991.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2842348482.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2836979498.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2804735224.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2839844451.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2804006970.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2871114033.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2848158038.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2841332666.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2774779440.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2804775201.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2796329108.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2828684849.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2783587780.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2857394096.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2814389030.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2850496184.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2815926690.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2736042608.0,ns,1
egg_contour,20_50_250000_0.000000001,,,,2759824158.0,ns,1
