group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parabolla,1_50_10000_0.000000001,,,,87184472.0,ns,3
parabolla,1_50_10000_0.000000001,,,,66908093.0,ns,3
parabolla,1_50_10000_0.000000001,,,,88423828.0,ns,3
parabolla,1_50_10000_0.000000001,,,,51455331.0,ns,3
parabolla,1_50_10000_0.000000001,,,,81015942.0,ns,3
parabolla,1_50_10000_0.000000001,,,,73658187.0,ns,3
parabolla,1_50_10000_0.000000001,,,,46729341.0,ns,3
parabolla,1_50_10000_0.000000001,,,,50452993.0,ns,3
parabolla,1_50_10000_0.000000001,,,,41729974.0,ns,3
parabolla,1_50_10000_0.000000001,,,,58055278.0,ns,3
parabolla,1_50_10000_0.000000001,,,,54023071.0,ns,3
parabolla,1_50_10000_0.000000001,,,,88561733.0,ns,3
parabolla,1_50_10000_0.000000001,,,,85312898.0,ns,3
parabolla,1_50_10000_0.000000001,,,,87919351.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86302070.0,ns,3
parabolla,1_50_10000_0.000000001,,,,81595634.0,ns,3
parabolla,1_50_10000_0.000000001,,,,91056954.0,ns,3
parabolla,1_50_10000_0.000000001,,,,79132225.0,ns,3
parabolla,1_50_10000_0.000000001,,,,79981735.0,ns,3
parabolla,1_50_10000_0.000000001,,,,88169780.0,ns,3
parabolla,1_50_10000_0.000000001,,,,50622935.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86456043.0,ns,3
parabolla,1_50_10000_0.000000001,,,,59487869.0,ns,3
parabolla,1_50_10000_0.000000001,,,,75842473.0,ns,3
parabolla,1_50_10000_0.000000001,,,,81212929.0,ns,3
parabolla,1_50_10000_0.000000001,,,,69961527.0,ns,3
parabolla,1_50_10000_0.000000001,,,,70390954.0,ns,3
parabolla,1_50_10000_0.000000001,,,,78172059.0,ns,3
parabolla,1_50_10000_0.000000001,,,,69001562.0,ns,3
parabolla,1_50_10000_0.000000001,,,,87112887.0,ns,3
parabolla,1_50_10000_0.000000001,,,,59355159.0,ns,3
parabolla,1_50_10000_0.000000001,,,,52257018.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86309117.0,ns,3
parabolla,1_50_10000_0.000000001,,,,74396497.0,ns,3
parabolla,1_50_10000_0.000000001,,,,63260339.0,ns,3
parabolla,1_50_10000_0.000000001,,,,79383315.0,ns,3
parabolla,1_50_10000_0.000000001,,,,72160210.0,ns,3
parabolla,1_50_10000_0.000000001,,,,87525881.0,ns,3
parabolla,1_50_10000_0.000000001,,,,68886216.0,ns,3
parabolla,1_50_10000_0.000000001,,,,73488928.0,ns,3
parabolla,1_50_10000_0.000000001,,,,78824977.0,ns,3
parabolla,1_50_10000_0.000000001,,,,87567168.0,ns,3
parabolla,1_50_10000_0.000000001,,,,75479421.0,ns,3
parabolla,1_50_10000_0.000000001,,,,70196720.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86540924.0,ns,3
parabolla,1_50_10000_0.000000001,,,,82042811.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86934654.0,ns,3
parabolla,1_50_10000_0.000000001,,,,58188190.0,ns,3
parabolla,1_50_10000_0.000000001,,,,71202712.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86764242.0,ns,3
parabolla,1_50_10000_0.000000001,,,,62227982.0,ns,3
parabolla,1_50_10000_0.000000001,,,,83388183.0,ns,3
parabolla,1_50_10000_0.000000001,,,,74464320.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86995983.0,ns,3
parabolla,1_50_10000_0.000000001,,,,80183676.0,ns,3
parabolla,1_50_10000_0.000000001,,,,83476453.0,ns,3
parabolla,1_50_10000_0.000000001,,,,63006043.0,ns,3
parabolla,1_50_10000_0.000000001,,,,68881609.0,ns,3
parabolla,1_50_10000_0.000000001,,,,68238402.0,ns,3
parabolla,1_50_10000_0.000000001,,,,79889434.0,ns,3
parabolla,1_50_10000_0.000000001,,,,88893841.0,ns,3
parabolla,1_50_10000_0.000000001,,,,81775068.0,ns,3
parabolla,1_50_10000_0.000000001,,,,62169633.0,ns,3
parabolla,1_50_10000_0.000000001,,,,63015468.0,ns,3
parabolla,1_50_10000_0.000000001,,,,69080124.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86257993.0,ns,3
parabolla,1_50_10000_0.000000001,,,,78670800.0,ns,3
parabolla,1_50_10000_0.000000001,,,,65037843.0,ns,3
parabolla,1_50_10000_0.000000001,,,,83649212.0,ns,3
parabolla,1_50_10000_0.000000001,,,,67681672.0,ns,3
parabolla,1_50_10000_0.000000001,,,,67251875.0,ns,3
parabolla,1_50_10000_0.000000001,,,,75236961.0,ns,3
parabolla,1_50_10000_0.000000001,,,,71097499.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86568681.0,ns,3
parabolla,1_50_10000_0.000000001,,,,74841431.0,ns,3
parabolla,1_50_10000_0.000000001,,,,66443915.0,ns,3
parabolla,1_50_10000_0.000000001,,,,77253286.0,ns,3
parabolla,1_50_10000_0.000000001,,,,54482026.0,ns,3
parabolla,1_50_10000_0.000000001,,,,62972581.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86672881.0,ns,3
parabolla,1_50_10000_0.000000001,,,,61604047.0,ns,3
parabolla,1_50_10000_0.000000001,,,,63811160.0,ns,3
parabolla,1_50_10000_0.000000001,,,,87353102.0,ns,3
parabolla,1_50_10000_0.000000001,,,,67774439.0,ns,3
parabolla,1_50_10000_0.000000001,,,,74298812.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86648156.0,ns,3
parabolla,1_50_10000_0.000000001,,,,55038624.0,ns,3
parabolla,1_50_10000_0.000000001,,,,67984980.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86720881.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86092740.0,ns,3
parabolla,1_50_10000_0.000000001,,,,66979564.0,ns,3
parabolla,1_50_10000_0.000000001,,,,55810916.0,ns,3
parabolla,1_50_10000_0.000000001,,,,82339375.0,ns,3
parabolla,1_50_10000_0.000000001,,,,64644864.0,ns,3
parabolla,1_50_10000_0.000000001,,,,64291822.0,ns,3
parabolla,1_50_10000_0.000000001,,,,69358464.0,ns,3
parabolla,1_50_10000_0.000000001,,,,75663125.0,ns,3
parabolla,1_50_10000_0.000000001,,,,72462318.0,ns,3
parabolla,1_50_10000_0.000000001,,,,62022840.0,ns,3
parabolla,1_50_10000_0.000000001,,,,86342759.0,ns,3
