group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
goldstein_price,20_50_250000_0.000001,,,,2118858846.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2124368551.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2123413528.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2119557500.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2123562765.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2128041627.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2083762930.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2102958748.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2114524379.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2121843145.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2070622689.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2106792322.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2138179942.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2127746532.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2152776714.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2109835693.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2172160533.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2111534443.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2102662891.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2116291471.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2157091783.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2094046756.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2098054090.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2090341711.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2135354637.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2088461731.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2108226504.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2107875670.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2121355613.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2095259297.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2142560061.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2138138512.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2139743636.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2161525184.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2100342679.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2093534951.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2082544377.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2141929708.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2113691450.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2151817988.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2115190279.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2137040101.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2055040169.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2071714321.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2083551788.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2103932199.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2107754676.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2117286626.0,ns,1
goldstein_price,20_50_250000_0.000001,,,,2111878962.0,ns,1
