group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
himmelblau,20_20_250000_0.001,,,,1194264.0,ns,3
himmelblau,20_20_250000_0.001,,,,2558157.0,ns,6
himmelblau,20_20_250000_0.001,,,,3839470.0,ns,9
himmelblau,20_20_250000_0.001,,,,5229102.0,ns,12
himmelblau,20_20_250000_0.001,,,,6213518.0,ns,15
himmelblau,20_20_250000_0.001,,,,7638354.0,ns,18
himmelblau,20_20_250000_0.001,,,,8943669.0,ns,21
himmelblau,20_20_250000_0.001,,,,10109085.0,ns,24
himmelblau,20_20_250000_0.001,,,,11160100.0,ns,27
himmelblau,20_20_250000_0.001,,,,12408327.0,ns,30
himmelblau,20_20_250000_0.001,,,,13272720.0,ns,33
himmelblau,20_20_250000_0.001,,,,14662931.0,ns,36
himmelblau,20_20_250000_0.001,,,,15612078.0,ns,39
himmelblau,20_20_250000_0.001,,,,17324262.0,ns,42
himmelblau,20_20_250000_0.001,,,,19664561.0,ns,45
himmelblau,20_20_250000_0.001,,,,20106446.0,ns,48
himmelblau,20_20_250000_0.001,,,,21660007.0,ns,51
himmelblau,20_20_250000_0.001,,,,22449886.0,ns,54
himmelblau,20_20_250000_0.001,,,,23682849.0,ns,57
himmelblau,20_20_250000_0.001,,,,25068385.0,ns,60
himmelblau,20_20_250000_0.001,,,,26216427.0,ns,63
himmelblau,20_20_250000_0.001,,,,26927519.0,ns,66
himmelblau,20_20_250000_0.001,,,,27333170.0,ns,69
himmelblau,20_20_250000_0.001,,,,28851881.0,ns,72
himmelblau,20_20_250000_0.001,,,,29770431.0,ns,75
himmelblau,20_20_250000_0.001,,,,31392845.0,ns,78
himmelblau,20_20_250000_0.001,,,,33185901.0,ns,81
himmelblau,20_20_250000_0.001,,,,34252471.0,ns,84
himmelblau,20_20_250000_0.001,,,,35581700.0,ns,87
himmelblau,20_20_250000_0.001,,,,36733408.0,ns,90
himmelblau,20_20_250000_0.001,,,,37785920.0,ns,93
himmelblau,20_20_250000_0.001,,,,39170377.0,ns,96
himmelblau,20_20_250000_0.001,,,,40620169.0,ns,99
himmelblau,20_20_250000_0.001,,,,41058048.0,ns,102
himmelblau,20_20_250000_0.001,,,,43048517.0,ns,105
himmelblau,20_20_250000_0.001,,,,44251351.0,ns,108
himmelblau,20_20_250000_0.001,,,,45703999.0,ns,111
himmelblau,20_20_250000_0.001,,,,46692007.0,ns,114
himmelblau,20_20_250000_0.001,,,,48039281.0,ns,117
himmelblau,20_20_250000_0.001,,,,48906553.0,ns,120
himmelblau,20_20_250000_0.001,,,,50301962.0,ns,123
himmelblau,20_20_250000_0.001,,,,51328369.0,ns,126
himmelblau,20_20_250000_0.001,,,,54360713.0,ns,129
himmelblau,20_20_250000_0.001,,,,53819101.0,ns,132
himmelblau,20_20_250000_0.001,,,,54499980.0,ns,135
himmelblau,20_20_250000_0.001,,,,55581079.0,ns,138
himmelblau,20_20_250000_0.001,,,,57369267.0,ns,141
himmelblau,20_20_250000_0.001,,,,58428269.0,ns,144
himmelblau,20_20_250000_0.001,,,,60371158.0,ns,147
himmelblau,20_20_250000_0.001,,,,64340544.0,ns,150
himmelblau,20_20_250000_0.001,,,,62339414.0,ns,153
himmelblau,20_20_250000_0.001,,,,63043184.0,ns,156
himmelblau,20_20_250000_0.001,,,,65132645.0,ns,159
himmelblau,20_20_250000_0.001,,,,66628743.0,ns,162
himmelblau,20_20_250000_0.001,,,,67743379.0,ns,165
himmelblau,20_20_250000_0.001,,,,67740649.0,ns,168
himmelblau,20_20_250000_0.001,,,,69535609.0,ns,171
himmelblau,20_20_250000_0.001,,,,70750027.0,ns,174
himmelblau,20_20_250000_0.001,,,,72458526.0,ns,177
himmelblau,20_20_250000_0.001,,,,73188760.0,ns,180
himmelblau,20_20_250000_0.001,,,,74557031.0,ns,183
himmelblau,20_20_250000_0.001,,,,75291891.0,ns,186
himmelblau,20_20_250000_0.001,,,,77131235.0,ns,189
himmelblau,20_20_250000_0.001,,,,77884192.0,ns,192
himmelblau,20_20_250000_0.001,,,,78652776.0,ns,195
himmelblau,20_20_250000_0.001,,,,80565928.0,ns,198
himmelblau,20_20_250000_0.001,,,,82225535.0,ns,201
himmelblau,20_20_250000_0.001,,,,83364240.0,ns,204
himmelblau,20_20_250000_0.001,,,,84746723.0,ns,207
himmelblau,20_20_250000_0.001,,,,85712882.0,ns,210
himmelblau,20_20_250000_0.001,,,,87950401.0,ns,213
himmelblau,20_20_250000_0.001,,,,86796200.0,ns,216
himmelblau,20_20_250000_0.001,,,,89558850.0,ns,219
himmelblau,20_20_250000_0.001,,,,90463117.0,ns,222
himmelblau,20_20_250000_0.001,,,,91400097.0,ns,225
himmelblau,20_20_250000_0.001,,,,93678802.0,ns,228
himmelblau,20_20_250000_0.001,,,,94982063.0,ns,231
himmelblau,20_20_250000_0.001,,,,94240916.0,ns,234
himmelblau,20_20_250000_0.001,,,,96477262.0,ns,237
himmelblau,20_20_250000_0.001,,,,96551689.0,ns,240
himmelblau,20_20_250000_0.001,,,,99442318.0,ns,243
himmelblau,20_20_250000_0.001,,,,101395961.0,ns,246
himmelblau,20_20_250000_0.001,,,,102383100.0,ns,249
himmelblau,20_20_250000_0.001,,,,101598155.0,ns,252
himmelblau,20_20_250000_0.001,,,,104579204.0,ns,255
himmelblau,20_20_250000_0.001,,,,104582540.0,ns,258
himmelblau,20_20_250000_0.001,,,,109175958.0,ns,261
himmelblau,20_20_250000_0.001,,,,106486364.0,ns,264
himmelblau,20_20_250000_0.001,,,,108960256.0,ns,267
himmelblau,20_20_250000_0.001,,,,108882313.0,ns,270
himmelblau,20_20_250000_0.001,,,,110856489.0,ns,273
himmelblau,20_20_250000_0.001,,,,112529774.0,ns,276
himmelblau,20_20_250000_0.001,,,,113682364.0,ns,279
himmelblau,20_20_250000_0.001,,,,113885125.0,ns,282
himmelblau,20_20_250000_0.001,,,,115627023.0,ns,285
himmelblau,20_20_250000_0.001,,,,116790302.0,ns,288
himmelblau,20_20_250000_0.001,,,,118760570.0,ns,291
himmelblau,20_20_250000_0.001,,,,119472929.0,ns,294
himmelblau,20_20_250000_0.001,,,,119614011.0,ns,297
himmelblau,20_20_250000_0.001,,,,123555907.0,ns,300
