group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rosenbrock,1_50_250000_0.001,,,,730623162.0,ns,1
rosenbrock,1_50_250000_0.001,,,,545800871.0,ns,1
rosenbrock,1_50_250000_0.001,,,,733510682.0,ns,1
rosenbrock,1_50_250000_0.001,,,,539375001.0,ns,1
rosenbrock,1_50_250000_0.001,,,,316395502.0,ns,1
rosenbrock,1_50_250000_0.001,,,,43297903.0,ns,1
rosenbrock,1_50_250000_0.001,,,,731144214.0,ns,1
rosenbrock,1_50_250000_0.001,,,,387445835.0,ns,1
rosenbrock,1_50_250000_0.001,,,,739505168.0,ns,1
rosenbrock,1_50_250000_0.001,,,,11184667.0,ns,1
rosenbrock,1_50_250000_0.001,,,,724935595.0,ns,1
rosenbrock,1_50_250000_0.001,,,,730687068.0,ns,1
rosenbrock,1_50_250000_0.001,,,,723660925.0,ns,1
rosenbrock,1_50_250000_0.001,,,,96022363.0,ns,1
rosenbrock,1_50_250000_0.001,,,,720405099.0,ns,1
rosenbrock,1_50_250000_0.001,,,,723107418.0,ns,1
rosenbrock,1_50_250000_0.001,,,,738699450.0,ns,1
rosenbrock,1_50_250000_0.001,,,,444435125.0,ns,1
rosenbrock,1_50_250000_0.001,,,,723652927.0,ns,1
rosenbrock,1_50_250000_0.001,,,,676022141.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725058837.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726790876.0,ns,1
rosenbrock,1_50_250000_0.001,,,,728755429.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725298483.0,ns,1
rosenbrock,1_50_250000_0.001,,,,8317556.0,ns,1
rosenbrock,1_50_250000_0.001,,,,18275183.0,ns,1
rosenbrock,1_50_250000_0.001,,,,135348283.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725710270.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726674091.0,ns,1
rosenbrock,1_50_250000_0.001,,,,731595297.0,ns,1
rosenbrock,1_50_250000_0.001,,,,729226210.0,ns,1
rosenbrock,1_50_250000_0.001,,,,740075150.0,ns,1
rosenbrock,1_50_250000_0.001,,,,731191079.0,ns,1
rosenbrock,1_50_250000_0.001,,,,32659491.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726609810.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726217137.0,ns,1
rosenbrock,1_50_250000_0.001,,,,165066057.0,ns,1
rosenbrock,1_50_250000_0.001,,,,580273722.0,ns,1
rosenbrock,1_50_250000_0.001,,,,30185967.0,ns,1
rosenbrock,1_50_250000_0.001,,,,724584621.0,ns,1
rosenbrock,1_50_250000_0.001,,,,97237277.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725840219.0,ns,1
rosenbrock,1_50_250000_0.001,,,,732414653.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726972575.0,ns,1
rosenbrock,1_50_250000_0.001,,,,52821511.0,ns,1
rosenbrock,1_50_250000_0.001,,,,9598339.0,ns,1
rosenbrock,1_50_250000_0.001,,,,199282225.0,ns,1
rosenbrock,1_50_250000_0.001,,,,270513113.0,ns,1
rosenbrock,1_50_250000_0.001,,,,729199292.0,ns,1
rosenbrock,1_50_250000_0.001,,,,724787382.0,ns,1
rosenbrock,1_50_250000_0.001,,,,741318597.0,ns,1
rosenbrock,1_50_250000_0.001,,,,731450757.0,ns,1
rosenbrock,1_50_250000_0.001,,,,730438837.0,ns,1
rosenbrock,1_50_250000_0.001,,,,7406613.0,ns,1
rosenbrock,1_50_250000_0.001,,,,534080861.0,ns,1
rosenbrock,1_50_250000_0.001,,,,8448616.0,ns,1
rosenbrock,1_50_250000_0.001,,,,103132634.0,ns,1
rosenbrock,1_50_250000_0.001,,,,158806539.0,ns,1
rosenbrock,1_50_250000_0.001,,,,315973276.0,ns,1
rosenbrock,1_50_250000_0.001,,,,6384699.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726222561.0,ns,1
rosenbrock,1_50_250000_0.001,,,,373313083.0,ns,1
rosenbrock,1_50_250000_0.001,,,,6681783.0,ns,1
rosenbrock,1_50_250000_0.001,,,,279038593.0,ns,1
rosenbrock,1_50_250000_0.001,,,,10452364.0,ns,1
rosenbrock,1_50_250000_0.001,,,,729823936.0,ns,1
rosenbrock,1_50_250000_0.001,,,,185711626.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725300097.0,ns,1
rosenbrock,1_50_250000_0.001,,,,732170403.0,ns,1
rosenbrock,1_50_250000_0.001,,,,26487748.0,ns,1
rosenbrock,1_50_250000_0.001,,,,722455937.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726161657.0,ns,1
rosenbrock,1_50_250000_0.001,,,,151448580.0,ns,1
rosenbrock,1_50_250000_0.001,,,,729725329.0,ns,1
rosenbrock,1_50_250000_0.001,,,,738472921.0,ns,1
rosenbrock,1_50_250000_0.001,,,,6799876.0,ns,1
rosenbrock,1_50_250000_0.001,,,,747561777.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725129035.0,ns,1
rosenbrock,1_50_250000_0.001,,,,731924829.0,ns,1
rosenbrock,1_50_250000_0.001,,,,46724946.0,ns,1
rosenbrock,1_50_250000_0.001,,,,110582084.0,ns,1
rosenbrock,1_50_250000_0.001,,,,725063611.0,ns,1
rosenbrock,1_50_250000_0.001,,,,731237113.0,ns,1
rosenbrock,1_50_250000_0.001,,,,9033490.0,ns,1
rosenbrock,1_50_250000_0.001,,,,732505319.0,ns,1
rosenbrock,1_50_250000_0.001,,,,726734861.0,ns,1
rosenbrock,1_50_250000_0.001,,,,728200784.0,ns,1
rosenbrock,1_50_250000_0.001,,,,7941629.0,ns,1
rosenbrock,1_50_250000_0.001,,,,739070360.0,ns,1
rosenbrock,1_50_250000_0.001,,,,410995363.0,ns,1
rosenbrock,1_50_250000_0.001,,,,724203009.0,ns,1
rosenbrock,1_50_250000_0.001,,,,727114661.0,ns,1
rosenbrock,1_50_250000_0.001,,,,100299197.0,ns,1
rosenbrock,1_50_250000_0.001,,,,662085025.0,ns,1
rosenbrock,1_50_250000_0.001,,,,170886111.0,ns,1
rosenbrock,1_50_250000_0.001,,,,251608390.0,ns,1
rosenbrock,1_50_250000_0.001,,,,57340358.0,ns,1
rosenbrock,1_50_250000_0.001,,,,452042866.0,ns,1
rosenbrock,1_50_250000_0.001,,,,343439632.0,ns,1
