group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schaffer2,1_20_250000_0.000000001,,,,385173374.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376235057.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376392554.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,382098544.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,382245149.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374485297.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374402157.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375335059.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376093329.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374056866.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375007913.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,378580095.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,377202219.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374214772.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373536336.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375279917.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373964232.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376027599.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374869522.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375192863.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376656552.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373856064.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375610414.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375016028.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,383265990.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375535385.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374958477.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374280366.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374781383.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374776490.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374474251.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,382287261.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375499631.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,377313830.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374708955.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374973440.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374689866.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,372998325.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,380200986.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373741859.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373759542.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373824934.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374858420.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373910594.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,382357493.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373227365.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374685700.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374146015.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373910005.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,372353826.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373730225.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,378572545.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375249103.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374801704.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374838720.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373502735.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374391291.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,378572075.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376259831.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373950286.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,377725327.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374134151.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374839073.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373714111.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,379578828.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,379107734.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374251960.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373396370.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374867439.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374507860.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374401194.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,380818637.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374849009.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,378085193.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373339559.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373733960.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373400450.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375189233.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,379912355.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373571819.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373495906.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374834663.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374557066.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374610458.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,381299533.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373397916.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373712383.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375541572.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375334359.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375044823.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374225939.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376306653.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373752870.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374779579.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,375363919.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,374528505.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,371005815.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,381592931.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,376139517.0,ns,1
schaffer2,1_20_250000_0.000000001,,,,373978288.0,ns,1
