group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schaffer2,20_50_250000_0.000001,,,,2732718917.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2766917553.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2800783548.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2744411946.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2759175549.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2749895385.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2817543185.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2724135892.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2762643199.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2812382926.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2800954683.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2765723093.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2749746525.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2767438486.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2743572188.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2778128220.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2741483824.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2832092776.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2746430022.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2684837418.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2813587506.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2709149941.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2775925824.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2728178648.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2764189803.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2774683510.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2797630769.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2704723268.0,ns,1
schaffer2,20_50_250000_0.000001,,,,2803011108.0,ns,1
