group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rosenbrock,1_20_250000_0.001,,,,201231571.0,ns,1
rosenbrock,1_20_250000_0.001,,,,260654771.0,ns,1
rosenbrock,1_20_250000_0.001,,,,3230060.0,ns,1
rosenbrock,1_20_250000_0.001,,,,255957435.0,ns,1
rosenbrock,1_20_250000_0.001,,,,244796435.0,ns,1
rosenbrock,1_20_250000_0.001,,,,256619383.0,ns,1
rosenbrock,1_20_250000_0.001,,,,256432338.0,ns,1
rosenbrock,1_20_250000_0.001,,,,3567981.0,ns,1
rosenbrock,1_20_250000_0.001,,,,56063414.0,ns,1
rosenbrock,1_20_250000_0.001,,,,250048940.0,ns,1
rosenbrock,1_20_250000_0.001,,,,247372549.0,ns,1
rosenbrock,1_20_250000_0.001,,,,4548061.0,ns,1
rosenbrock,1_20_250000_0.001,,,,249517368.0,ns,1
rosenbrock,1_20_250000_0.001,,,,252661054.0,ns,1
rosenbrock,1_20_250000_0.001,,,,7477878.0,ns,1
rosenbrock,1_20_250000_0.001,,,,255666168.0,ns,1
rosenbrock,1_20_250000_0.001,,,,5854027.0,ns,1
rosenbrock,1_20_250000_0.001,,,,285427615.0,ns,1
rosenbrock,1_20_250000_0.001,,,,255367376.0,ns,1
rosenbrock,1_20_250000_0.001,,,,241797819.0,ns,1
rosenbrock,1_20_250000_0.001,,,,2615931.0,ns,1
rosenbrock,1_20_250000_0.001,,,,250840852.0,ns,1
rosenbrock,1_20_250000_0.001,,,,244682981.0,ns,1
rosenbrock,1_20_250000_0.001,,,,9140509.0,ns,1
rosenbrock,1_20_250000_0.001,,,,5201997.0,ns,1
rosenbrock,1_20_250000_0.001,,,,251922531.0,ns,1
rosenbrock,1_20_250000_0.001,,,,53005507.0,ns,1
rosenbrock,1_20_250000_0.001,,,,241694762.0,ns,1
rosenbrock,1_20_250000_0.001,,,,248503084.0,ns,1
rosenbrock,1_20_250000_0.001,,,,264861779.0,ns,1
rosenbrock,1_20_250000_0.001,,,,246432665.0,ns,1
rosenbrock,1_20_250000_0.001,,,,245439673.0,ns,1
rosenbrock,1_20_250000_0.001,,,,261853407.0,ns,1
rosenbrock,1_20_250000_0.001,,,,45586926.0,ns,1
rosenbrock,1_20_250000_0.001,,,,261148005.0,ns,1
rosenbrock,1_20_250000_0.001,,,,53411583.0,ns,1
rosenbrock,1_20_250000_0.001,,,,87200040.0,ns,1
rosenbrock,1_20_250000_0.001,,,,3781506.0,ns,1
rosenbrock,1_20_250000_0.001,,,,229488012.0,ns,1
rosenbrock,1_20_250000_0.001,,,,241121099.0,ns,1
rosenbrock,1_20_250000_0.001,,,,240491122.0,ns,1
rosenbrock,1_20_250000_0.001,,,,13171881.0,ns,1
rosenbrock,1_20_250000_0.001,,,,266508542.0,ns,1
rosenbrock,1_20_250000_0.001,,,,261219567.0,ns,1
rosenbrock,1_20_250000_0.001,,,,257818424.0,ns,1
rosenbrock,1_20_250000_0.001,,,,248086347.0,ns,1
rosenbrock,1_20_250000_0.001,,,,199044586.0,ns,1
rosenbrock,1_20_250000_0.001,,,,261717019.0,ns,1
rosenbrock,1_20_250000_0.001,,,,58594052.0,ns,1
rosenbrock,1_20_250000_0.001,,,,268538824.0,ns,1
rosenbrock,1_20_250000_0.001,,,,252464476.0,ns,1
rosenbrock,1_20_250000_0.001,,,,258222774.0,ns,1
rosenbrock,1_20_250000_0.001,,,,249675757.0,ns,1
rosenbrock,1_20_250000_0.001,,,,250364342.0,ns,1
rosenbrock,1_20_250000_0.001,,,,262170704.0,ns,1
rosenbrock,1_20_250000_0.001,,,,7700081.0,ns,1
rosenbrock,1_20_250000_0.001,,,,248062945.0,ns,1
rosenbrock,1_20_250000_0.001,,,,255664639.0,ns,1
rosenbrock,1_20_250000_0.001,,,,254061194.0,ns,1
rosenbrock,1_20_250000_0.001,,,,244855183.0,ns,1
rosenbrock,1_20_250000_0.001,,,,268008261.0,ns,1
rosenbrock,1_20_250000_0.001,,,,253830361.0,ns,1
