group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
egg_contour,1_50_10000_0.000001,,,,84043906.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85430678.0,ns,2
egg_contour,1_50_10000_0.000001,,,,87219828.0,ns,2
egg_contour,1_50_10000_0.000001,,,,89343442.0,ns,2
egg_contour,1_50_10000_0.000001,,,,88641008.0,ns,2
egg_contour,1_50_10000_0.000001,,,,88097956.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84217882.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84450182.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84576449.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86286487.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84863144.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85488871.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84862549.0,ns,2
egg_contour,1_50_10000_0.000001,,,,88859239.0,ns,2
egg_contour,1_50_10000_0.000001,,,,88145960.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86152899.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84769864.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85062053.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85515021.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84887117.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86060527.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86605646.0,ns,2
egg_contour,1_50_10000_0.000001,,,,87310268.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86203767.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84620886.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85073362.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85223907.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86528287.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84545404.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85386483.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85360724.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84862829.0,ns,2
egg_contour,1_50_10000_0.000001,,,,83572000.0,ns,2
egg_contour,1_50_10000_0.000001,,,,88057159.0,ns,2
egg_contour,1_50_10000_0.000001,,,,89044977.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85803214.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85222311.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85116365.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86022142.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84110765.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84200415.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85436001.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84517197.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86394412.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85513541.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86513300.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84648956.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84350449.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84712971.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85371628.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85486092.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86641476.0,ns,2
egg_contour,1_50_10000_0.000001,,,,83911771.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85571212.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86580664.0,ns,2
egg_contour,1_50_10000_0.000001,,,,87395435.0,ns,2
egg_contour,1_50_10000_0.000001,,,,87788700.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84735118.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85131467.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85393707.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85504077.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84528478.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86103884.0,ns,2
egg_contour,1_50_10000_0.000001,,,,95177504.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84635879.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85460168.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85762073.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85381018.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84890177.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84889875.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85865769.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85612249.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85014400.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85014384.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84544545.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84896267.0,ns,2
egg_contour,1_50_10000_0.000001,,,,85216498.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84652027.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84058354.0,ns,2
egg_contour,1_50_10000_0.000001,,,,86993844.0,ns,2
egg_contour,1_50_10000_0.000001,,,,87256988.0,ns,2
egg_contour,1_50_10000_0.000001,,,,87902715.0,ns,2
egg_contour,1_50_10000_0.000001,,,,84441144.0,ns,2
