group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
himmelblau,1_20_10000_0.001,,,,601943.0,ns,4
himmelblau,1_20_10000_0.001,,,,1097368.0,ns,8
himmelblau,1_20_10000_0.001,,,,1910784.0,ns,12
himmelblau,1_20_10000_0.001,,,,2076575.0,ns,16
himmelblau,1_20_10000_0.001,,,,2710020.0,ns,20
himmelblau,1_20_10000_0.001,,,,3516155.0,ns,24
himmelblau,1_20_10000_0.001,,,,4889185.0,ns,28
himmelblau,1_20_10000_0.001,,,,6196284.0,ns,32
himmelblau,1_20_10000_0.001,,,,7865252.0,ns,36
himmelblau,1_20_10000_0.001,,,,11270474.0,ns,40
himmelblau,1_20_10000_0.001,,,,22139878.0,ns,44
himmelblau,1_20_10000_0.001,,,,37106738.0,ns,48
himmelblau,1_20_10000_0.001,,,,38528585.0,ns,52
himmelblau,1_20_10000_0.001,,,,42116849.0,ns,56
himmelblau,1_20_10000_0.001,,,,45293822.0,ns,60
himmelblau,1_20_10000_0.001,,,,46343580.0,ns,64
himmelblau,1_20_10000_0.001,,,,50756732.0,ns,68
himmelblau,1_20_10000_0.001,,,,54967234.0,ns,72
himmelblau,1_20_10000_0.001,,,,56983738.0,ns,76
himmelblau,1_20_10000_0.001,,,,59540964.0,ns,80
himmelblau,1_20_10000_0.001,,,,66393191.0,ns,84
himmelblau,1_20_10000_0.001,,,,67473756.0,ns,88
himmelblau,1_20_10000_0.001,,,,41552351.0,ns,92
himmelblau,1_20_10000_0.001,,,,15725324.0,ns,96
himmelblau,1_20_10000_0.001,,,,12629443.0,ns,100
himmelblau,1_20_10000_0.001,,,,12882257.0,ns,104
himmelblau,1_20_10000_0.001,,,,13236309.0,ns,108
himmelblau,1_20_10000_0.001,,,,13410028.0,ns,112
himmelblau,1_20_10000_0.001,,,,17315369.0,ns,116
himmelblau,1_20_10000_0.001,,,,13396042.0,ns,120
himmelblau,1_20_10000_0.001,,,,18502147.0,ns,124
himmelblau,1_20_10000_0.001,,,,15546961.0,ns,128
himmelblau,1_20_10000_0.001,,,,13896394.0,ns,132
himmelblau,1_20_10000_0.001,,,,14427419.0,ns,136
himmelblau,1_20_10000_0.001,,,,14740028.0,ns,140
himmelblau,1_20_10000_0.001,,,,19558610.0,ns,144
himmelblau,1_20_10000_0.001,,,,31811569.0,ns,148
himmelblau,1_20_10000_0.001,,,,105960547.0,ns,152
himmelblau,1_20_10000_0.001,,,,118811502.0,ns,156
himmelblau,1_20_10000_0.001,,,,85301879.0,ns,160
himmelblau,1_20_10000_0.001,,,,30468257.0,ns,164
himmelblau,1_20_10000_0.001,,,,28112522.0,ns,168
himmelblau,1_20_10000_0.001,,,,20451862.0,ns,172
himmelblau,1_20_10000_0.001,,,,17949177.0,ns,176
himmelblau,1_20_10000_0.001,,,,20091962.0,ns,180
himmelblau,1_20_10000_0.001,,,,18279558.0,ns,184
himmelblau,1_20_10000_0.001,,,,20383633.0,ns,188
himmelblau,1_20_10000_0.001,,,,20626869.0,ns,192
