group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
ackley,20_50_250000_0.000001,,,,55971164.0,ns,4
ackley,20_50_250000_0.000001,,,,55991655.0,ns,4
ackley,20_50_250000_0.000001,,,,64805402.0,ns,4
ackley,20_50_250000_0.000001,,,,50849310.0,ns,4
ackley,20_50_250000_0.000001,,,,59036108.0,ns,4
ackley,20_50_250000_0.000001,,,,59155669.0,ns,4
ackley,20_50_250000_0.000001,,,,59091002.0,ns,4
ackley,20_50_250000_0.000001,,,,57979939.0,ns,4
ackley,20_50_250000_0.000001,,,,52360920.0,ns,4
ackley,20_50_250000_0.000001,,,,54920321.0,ns,4
ackley,20_50_250000_0.000001,,,,65291678.0,ns,4
ackley,20_50_250000_0.000001,,,,68150142.0,ns,4
ackley,20_50_250000_0.000001,,,,66584783.0,ns,4
ackley,20_50_250000_0.000001,,,,56712239.0,ns,4
ackley,20_50_250000_0.000001,,,,48589060.0,ns,4
ackley,20_50_250000_0.000001,,,,55611182.0,ns,4
ackley,20_50_250000_0.000001,,,,55911287.0,ns,4
ackley,20_50_250000_0.000001,,,,54118950.0,ns,4
ackley,20_50_250000_0.000001,,,,46909519.0,ns,4
ackley,20_50_250000_0.000001,,,,63985346.0,ns,4
ackley,20_50_250000_0.000001,,,,47012396.0,ns,4
ackley,20_50_250000_0.000001,,,,60712733.0,ns,4
ackley,20_50_250000_0.000001,,,,66573114.0,ns,4
ackley,20_50_250000_0.000001,,,,52131999.0,ns,4
ackley,20_50_250000_0.000001,,,,54428992.0,ns,4
ackley,20_50_250000_0.000001,,,,60434423.0,ns,4
ackley,20_50_250000_0.000001,,,,51071582.0,ns,4
ackley,20_50_250000_0.000001,,,,49676828.0,ns,4
ackley,20_50_250000_0.000001,,,,62684911.0,ns,4
ackley,20_50_250000_0.000001,,,,66361265.0,ns,4
ackley,20_50_250000_0.000001,,,,53135823.0,ns,4
ackley,20_50_250000_0.000001,,,,58890027.0,ns,4
ackley,20_50_250000_0.000001,,,,56679198.0,ns,4
ackley,20_50_250000_0.000001,,,,59727497.0,ns,4
ackley,20_50_250000_0.000001,,,,62811313.0,ns,4
ackley,20_50_250000_0.000001,,,,60614299.0,ns,4
ackley,20_50_250000_0.000001,,,,52701953.0,ns,4
ackley,20_50_250000_0.000001,,,,56335679.0,ns,4
ackley,20_50_250000_0.000001,,,,65167131.0,ns,4
ackley,20_50_250000_0.000001,,,,56356872.0,ns,4
ackley,20_50_250000_0.000001,,,,53427692.0,ns,4
ackley,20_50_250000_0.000001,,,,55650478.0,ns,4
ackley,20_50_250000_0.000001,,,,58065948.0,ns,4
ackley,20_50_250000_0.000001,,,,62271295.0,ns,4
ackley,20_50_250000_0.000001,,,,48939334.0,ns,4
ackley,20_50_250000_0.000001,,,,55537038.0,ns,4
ackley,20_50_250000_0.000001,,,,55815760.0,ns,4
ackley,20_50_250000_0.000001,,,,58844944.0,ns,4
ackley,20_50_250000_0.000001,,,,57076875.0,ns,4
ackley,20_50_250000_0.000001,,,,50539875.0,ns,4
ackley,20_50_250000_0.000001,,,,59699770.0,ns,4
ackley,20_50_250000_0.000001,,,,58057778.0,ns,4
ackley,20_50_250000_0.000001,,,,59781967.0,ns,4
ackley,20_50_250000_0.000001,,,,60290089.0,ns,4
ackley,20_50_250000_0.000001,,,,53375205.0,ns,4
ackley,20_50_250000_0.000001,,,,52507920.0,ns,4
ackley,20_50_250000_0.000001,,,,47781741.0,ns,4
ackley,20_50_250000_0.000001,,,,61196213.0,ns,4
ackley,20_50_250000_0.000001,,,,56839939.0,ns,4
ackley,20_50_250000_0.000001,,,,54268546.0,ns,4
ackley,20_50_250000_0.000001,,,,47123473.0,ns,4
ackley,20_50_250000_0.000001,,,,56846023.0,ns,4
ackley,20_50_250000_0.000001,,,,58634301.0,ns,4
ackley,20_50_250000_0.000001,,,,63607907.0,ns,4
ackley,20_50_250000_0.000001,,,,55577135.0,ns,4
ackley,20_50_250000_0.000001,,,,46004635.0,ns,4
ackley,20_50_250000_0.000001,,,,68438367.0,ns,4
ackley,20_50_250000_0.000001,,,,53890176.0,ns,4
ackley,20_50_250000_0.000001,,,,60318071.0,ns,4
ackley,20_50_250000_0.000001,,,,57023078.0,ns,4
ackley,20_50_250000_0.000001,,,,46304797.0,ns,4
ackley,20_50_250000_0.000001,,,,59629794.0,ns,4
ackley,20_50_250000_0.000001,,,,58995772.0,ns,4
ackley,20_50_250000_0.000001,,,,65458080.0,ns,4
ackley,20_50_250000_0.000001,,,,60716380.0,ns,4
ackley,20_50_250000_0.000001,,,,64671178.0,ns,4
ackley,20_50_250000_0.000001,,,,66807005.0,ns,4
ackley,20_50_250000_0.000001,,,,52826667.0,ns,4
ackley,20_50_250000_0.000001,,,,57624844.0,ns,4
ackley,20_50_250000_0.000001,,,,45121541.0,ns,4
ackley,20_50_250000_0.000001,,,,55324363.0,ns,4
ackley,20_50_250000_0.000001,,,,56187237.0,ns,4
ackley,20_50_250000_0.000001,,,,62830527.0,ns,4
ackley,20_50_250000_0.000001,,,,54570372.0,ns,4
ackley,20_50_250000_0.000001,,,,52915228.0,ns,4
ackley,20_50_250000_0.000001,,,,58353905.0,ns,4
ackley,20_50_250000_0.000001,,,,50634196.0,ns,4
ackley,20_50_250000_0.000001,,,,50728256.0,ns,4
ackley,20_50_250000_0.000001,,,,55998072.0,ns,4
ackley,20_50_250000_0.000001,,,,65799353.0,ns,4
ackley,20_50_250000_0.000001,,,,64696457.0,ns,4
ackley,20_50_250000_0.000001,,,,53244927.0,ns,4
ackley,20_50_250000_0.000001,,,,53959440.0,ns,4
ackley,20_50_250000_0.000001,,,,66860035.0,ns,4
ackley,20_50_250000_0.000001,,,,58225066.0,ns,4
ackley,20_50_250000_0.000001,,,,62697038.0,ns,4
ackley,20_50_250000_0.000001,,,,68998167.0,ns,4
ackley,20_50_250000_0.000001,,,,56854181.0,ns,4
ackley,20_50_250000_0.000001,,,,57789480.0,ns,4
ackley,20_50_250000_0.000001,,,,60277179.0,ns,4
