group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parabolla,1_50_250000_0.000000001,,,,69452367.0,ns,2
parabolla,1_50_250000_0.000000001,,,,55489999.0,ns,2
parabolla,1_50_250000_0.000000001,,,,56812512.0,ns,2
parabolla,1_50_250000_0.000000001,,,,101153363.0,ns,2
parabolla,1_50_250000_0.000000001,,,,123739199.0,ns,2
parabolla,1_50_250000_0.000000001,,,,74670170.0,ns,2
parabolla,1_50_250000_0.000000001,,,,85591323.0,ns,2
parabolla,1_50_250000_0.000000001,,,,137116015.0,ns,2
parabolla,1_50_250000_0.000000001,,,,94257798.0,ns,2
parabolla,1_50_250000_0.000000001,,,,38056412.0,ns,2
parabolla,1_50_250000_0.000000001,,,,63385975.0,ns,2
parabolla,1_50_250000_0.000000001,,,,94072719.0,ns,2
parabolla,1_50_250000_0.000000001,,,,46866648.0,ns,2
parabolla,1_50_250000_0.000000001,,,,39359637.0,ns,2
parabolla,1_50_250000_0.000000001,,,,111456634.0,ns,2
parabolla,1_50_250000_0.000000001,,,,24316052.0,ns,2
parabolla,1_50_250000_0.000000001,,,,81819013.0,ns,2
parabolla,1_50_250000_0.000000001,,,,45891996.0,ns,2
parabolla,1_50_250000_0.000000001,,,,97399731.0,ns,2
parabolla,1_50_250000_0.000000001,,,,135294094.0,ns,2
parabolla,1_50_250000_0.000000001,,,,52933118.0,ns,2
parabolla,1_50_250000_0.000000001,,,,149679918.0,ns,2
parabolla,1_50_250000_0.000000001,,,,122274391.0,ns,2
parabolla,1_50_250000_0.000000001,,,,148672701.0,ns,2
parabolla,1_50_250000_0.000000001,,,,41466852.0,ns,2
parabolla,1_50_250000_0.000000001,,,,201962124.0,ns,2
parabolla,1_50_250000_0.000000001,,,,97410336.0,ns,2
parabolla,1_50_250000_0.000000001,,,,64476803.0,ns,2
parabolla,1_50_250000_0.000000001,,,,144130016.0,ns,2
parabolla,1_50_250000_0.000000001,,,,87098073.0,ns,2
parabolla,1_50_250000_0.000000001,,,,82164168.0,ns,2
parabolla,1_50_250000_0.000000001,,,,84058727.0,ns,2
parabolla,1_50_250000_0.000000001,,,,37151982.0,ns,2
parabolla,1_50_250000_0.000000001,,,,135352733.0,ns,2
parabolla,1_50_250000_0.000000001,,,,142433171.0,ns,2
parabolla,1_50_250000_0.000000001,,,,58611169.0,ns,2
parabolla,1_50_250000_0.000000001,,,,167994450.0,ns,2
parabolla,1_50_250000_0.000000001,,,,95802314.0,ns,2
parabolla,1_50_250000_0.000000001,,,,48666258.0,ns,2
parabolla,1_50_250000_0.000000001,,,,64434497.0,ns,2
parabolla,1_50_250000_0.000000001,,,,60269775.0,ns,2
parabolla,1_50_250000_0.000000001,,,,76798307.0,ns,2
parabolla,1_50_250000_0.000000001,,,,152892223.0,ns,2
parabolla,1_50_250000_0.000000001,,,,27300146.0,ns,2
parabolla,1_50_250000_0.000000001,,,,216495722.0,ns,2
parabolla,1_50_250000_0.000000001,,,,37443288.0,ns,2
parabolla,1_50_250000_0.000000001,,,,49216035.0,ns,2
parabolla,1_50_250000_0.000000001,,,,53433178.0,ns,2
parabolla,1_50_250000_0.000000001,,,,109353675.0,ns,2
parabolla,1_50_250000_0.000000001,,,,67806393.0,ns,2
parabolla,1_50_250000_0.000000001,,,,112901620.0,ns,2
parabolla,1_50_250000_0.000000001,,,,91934713.0,ns,2
parabolla,1_50_250000_0.000000001,,,,75922546.0,ns,2
parabolla,1_50_250000_0.000000001,,,,68027421.0,ns,2
parabolla,1_50_250000_0.000000001,,,,115244729.0,ns,2
parabolla,1_50_250000_0.000000001,,,,147155662.0,ns,2
parabolla,1_50_250000_0.000000001,,,,74510347.0,ns,2
parabolla,1_50_250000_0.000000001,,,,67522637.0,ns,2
parabolla,1_50_250000_0.000000001,,,,53274644.0,ns,2
parabolla,1_50_250000_0.000000001,,,,228026960.0,ns,2
parabolla,1_50_250000_0.000000001,,,,108562330.0,ns,2
parabolla,1_50_250000_0.000000001,,,,125409987.0,ns,2
parabolla,1_50_250000_0.000000001,,,,70068340.0,ns,2
parabolla,1_50_250000_0.000000001,,,,52516627.0,ns,2
parabolla,1_50_250000_0.000000001,,,,39397850.0,ns,2
parabolla,1_50_250000_0.000000001,,,,78709033.0,ns,2
parabolla,1_50_250000_0.000000001,,,,62057444.0,ns,2
parabolla,1_50_250000_0.000000001,,,,98266003.0,ns,2
parabolla,1_50_250000_0.000000001,,,,344987534.0,ns,2
parabolla,1_50_250000_0.000000001,,,,136921169.0,ns,2
parabolla,1_50_250000_0.000000001,,,,58364447.0,ns,2
parabolla,1_50_250000_0.000000001,,,,53434821.0,ns,2
parabolla,1_50_250000_0.000000001,,,,37085221.0,ns,2
parabolla,1_50_250000_0.000000001,,,,267113927.0,ns,2
parabolla,1_50_250000_0.000000001,,,,93394832.0,ns,2
parabolla,1_50_250000_0.000000001,,,,89705893.0,ns,2
parabolla,1_50_250000_0.000000001,,,,92238901.0,ns,2
parabolla,1_50_250000_0.000000001,,,,25829452.0,ns,2
parabolla,1_50_250000_0.000000001,,,,62418707.0,ns,2
parabolla,1_50_250000_0.000000001,,,,130800825.0,ns,2
parabolla,1_50_250000_0.000000001,,,,74992621.0,ns,2
parabolla,1_50_250000_0.000000001,,,,39377188.0,ns,2
parabolla,1_50_250000_0.000000001,,,,44383307.0,ns,2
parabolla,1_50_250000_0.000000001,,,,39703238.0,ns,2
parabolla,1_50_250000_0.000000001,,,,67446597.0,ns,2
parabolla,1_50_250000_0.000000001,,,,108067774.0,ns,2
parabolla,1_50_250000_0.000000001,,,,79106244.0,ns,2
parabolla,1_50_250000_0.000000001,,,,10286816.0,ns,2
parabolla,1_50_250000_0.000000001,,,,71519974.0,ns,2
