group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
ackley,1_50_250000_0.001,,,,22554698.0,ns,19
ackley,1_50_250000_0.001,,,,38450129.0,ns,19
ackley,1_50_250000_0.001,,,,95589539.0,ns,19
ackley,1_50_250000_0.001,,,,86331999.0,ns,19
ackley,1_50_250000_0.001,,,,48798425.0,ns,19
ackley,1_50_250000_0.001,,,,20525147.0,ns,19
ackley,1_50_250000_0.001,,,,22887298.0,ns,19
ackley,1_50_250000_0.001,,,,26906062.0,ns,19
ackley,1_50_250000_0.001,,,,18635808.0,ns,19
ackley,1_50_250000_0.001,,,,23193975.0,ns,19
ackley,1_50_250000_0.001,,,,23467438.0,ns,19
ackley,1_50_250000_0.001,,,,29440575.0,ns,19
ackley,1_50_250000_0.001,,,,44713635.0,ns,19
ackley,1_50_250000_0.001,,,,59127785.0,ns,19
ackley,1_50_250000_0.001,,,,42900852.0,ns,19
ackley,1_50_250000_0.001,,,,32434014.0,ns,19
ackley,1_50_250000_0.001,,,,35561396.0,ns,19
ackley,1_50_250000_0.001,,,,22968859.0,ns,19
ackley,1_50_250000_0.001,,,,23005136.0,ns,19
ackley,1_50_250000_0.001,,,,24064399.0,ns,19
ackley,1_50_250000_0.001,,,,20282848.0,ns,19
ackley,1_50_250000_0.001,,,,22823790.0,ns,19
ackley,1_50_250000_0.001,,,,25886830.0,ns,19
ackley,1_50_250000_0.001,,,,25379329.0,ns,19
ackley,1_50_250000_0.001,,,,23406384.0,ns,19
ackley,1_50_250000_0.001,,,,21855613.0,ns,19
ackley,1_50_250000_0.001,,,,30430699.0,ns,19
ackley,1_50_250000_0.001,,,,37292403.0,ns,19
ackley,1_50_250000_0.001,,,,34806987.0,ns,19
ackley,1_50_250000_0.001,,,,50944780.0,ns,19
ackley,1_50_250000_0.001,,,,53827957.0,ns,19
ackley,1_50_250000_0.001,,,,57381041.0,ns,19
ackley,1_50_250000_0.001,,,,40841083.0,ns,19
ackley,1_50_250000_0.001,,,,49350759.0,ns,19
ackley,1_50_250000_0.001,,,,35552169.0,ns,19
ackley,1_50_250000_0.001,,,,52255136.0,ns,19
ackley,1_50_250000_0.001,,,,43531467.0,ns,19
ackley,1_50_250000_0.001,,,,49705494.0,ns,19
ackley,1_50_250000_0.001,,,,53005962.0,ns,19
ackley,1_50_250000_0.001,,,,127082620.0,ns,19
ackley,1_50_250000_0.001,,,,129760035.0,ns,19
ackley,1_50_250000_0.001,,,,121535292.0,ns,19
ackley,1_50_250000_0.001,,,,82368117.0,ns,19
ackley,1_50_250000_0.001,,,,21928143.0,ns,19
ackley,1_50_250000_0.001,,,,21522957.0,ns,19
ackley,1_50_250000_0.001,,,,25400202.0,ns,19
ackley,1_50_250000_0.001,,,,24642207.0,ns,19
ackley,1_50_250000_0.001,,,,25664694.0,ns,19
ackley,1_50_250000_0.001,,,,42964030.0,ns,19
ackley,1_50_250000_0.001,,,,89246208.0,ns,19
ackley,1_50_250000_0.001,,,,86227379.0,ns,19
ackley,1_50_250000_0.001,,,,118830118.0,ns,19
ackley,1_50_250000_0.001,,,,80677605.0,ns,19
ackley,1_50_250000_0.001,,,,28016348.0,ns,19
ackley,1_50_250000_0.001,,,,57061731.0,ns,19
ackley,1_50_250000_0.001,,,,93547087.0,ns,19
ackley,1_50_250000_0.001,,,,108499672.0,ns,19
ackley,1_50_250000_0.001,,,,137244402.0,ns,19
ackley,1_50_250000_0.001,,,,108229051.0,ns,19
ackley,1_50_250000_0.001,,,,62555607.0,ns,19
ackley,1_50_250000_0.001,,,,32302423.0,ns,19
ackley,1_50_250000_0.001,,,,118193790.0,ns,19
ackley,1_50_250000_0.001,,,,107176562.0,ns,19
ackley,1_50_250000_0.001,,,,122993788.0,ns,19
ackley,1_50_250000_0.001,,,,132656286.0,ns,19
ackley,1_50_250000_0.001,,,,106581523.0,ns,19
ackley,1_50_250000_0.001,,,,119588458.0,ns,19
ackley,1_50_250000_0.001,,,,96556079.0,ns,19
ackley,1_50_250000_0.001,,,,42092735.0,ns,19
ackley,1_50_250000_0.001,,,,120080081.0,ns,19
ackley,1_50_250000_0.001,,,,132013107.0,ns,19
ackley,1_50_250000_0.001,,,,121509673.0,ns,19
ackley,1_50_250000_0.001,,,,142885792.0,ns,19
ackley,1_50_250000_0.001,,,,134382048.0,ns,19
ackley,1_50_250000_0.001,,,,147030907.0,ns,19
ackley,1_50_250000_0.001,,,,136010193.0,ns,19
ackley,1_50_250000_0.001,,,,24805687.0,ns,19
ackley,1_50_250000_0.001,,,,38702975.0,ns,19
ackley,1_50_250000_0.001,,,,144424284.0,ns,19
ackley,1_50_250000_0.001,,,,105350271.0,ns,19
ackley,1_50_250000_0.001,,,,31773887.0,ns,19
ackley,1_50_250000_0.001,,,,92126264.0,ns,19
ackley,1_50_250000_0.001,,,,119148647.0,ns,19
ackley,1_50_250000_0.001,,,,143920119.0,ns,19
ackley,1_50_250000_0.001,,,,155085903.0,ns,19
ackley,1_50_250000_0.001,,,,131570773.0,ns,19
ackley,1_50_250000_0.001,,,,124151905.0,ns,19
ackley,1_50_250000_0.001,,,,121160743.0,ns,19
ackley,1_50_250000_0.001,,,,48722901.0,ns,19
ackley,1_50_250000_0.001,,,,36551723.0,ns,19
ackley,1_50_250000_0.001,,,,57052677.0,ns,19
ackley,1_50_250000_0.001,,,,124072843.0,ns,19
ackley,1_50_250000_0.001,,,,107423657.0,ns,19
ackley,1_50_250000_0.001,,,,144037644.0,ns,19
ackley,1_50_250000_0.001,,,,31184027.0,ns,19
ackley,1_50_250000_0.001,,,,35708619.0,ns,19
ackley,1_50_250000_0.001,,,,106781330.0,ns,19
ackley,1_50_250000_0.001,,,,31245325.0,ns,19
ackley,1_50_250000_0.001,,,,87630914.0,ns,19
ackley,1_50_250000_0.001,,,,137570891.0,ns,19
