group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
himmelblau,20_50_250000_0.001,,,,1225675.0,ns,2
himmelblau,20_50_250000_0.001,,,,2373339.0,ns,4
himmelblau,20_50_250000_0.001,,,,3841292.0,ns,6
himmelblau,20_50_250000_0.001,,,,5859480.0,ns,8
himmelblau,20_50_250000_0.001,,,,6331921.0,ns,10
himmelblau,20_50_250000_0.001,,,,7390282.0,ns,12
himmelblau,20_50_250000_0.001,,,,9311465.0,ns,14
himmelblau,20_50_250000_0.001,,,,10191035.0,ns,16
himmelblau,20_50_250000_0.001,,,,11432919.0,ns,18
himmelblau,20_50_250000_0.001,,,,12148431.0,ns,20
himmelblau,20_50_250000_0.001,,,,13911644.0,ns,22
himmelblau,20_50_250000_0.001,,,,14672952.0,ns,24
himmelblau,20_50_250000_0.001,,,,16524048.0,ns,26
himmelblau,20_50_250000_0.001,,,,17417364.0,ns,28
himmelblau,20_50_250000_0.001,,,,18551558.0,ns,30
himmelblau,20_50_250000_0.001,,,,19621171.0,ns,32
himmelblau,20_50_250000_0.001,,,,20668194.0,ns,34
himmelblau,20_50_250000_0.001,,,,22103529.0,ns,36
himmelblau,20_50_250000_0.001,,,,24995569.0,ns,38
himmelblau,20_50_250000_0.001,,,,25374281.0,ns,40
himmelblau,20_50_250000_0.001,,,,26584360.0,ns,42
himmelblau,20_50_250000_0.001,,,,27477351.0,ns,44
himmelblau,20_50_250000_0.001,,,,30199412.0,ns,46
himmelblau,20_50_250000_0.001,,,,30621172.0,ns,48
himmelblau,20_50_250000_0.001,,,,31729830.0,ns,50
himmelblau,20_50_250000_0.001,,,,33153738.0,ns,52
himmelblau,20_50_250000_0.001,,,,35215482.0,ns,54
himmelblau,20_50_250000_0.001,,,,34983168.0,ns,56
himmelblau,20_50_250000_0.001,,,,36983856.0,ns,58
himmelblau,20_50_250000_0.001,,,,37486881.0,ns,60
himmelblau,20_50_250000_0.001,,,,38130293.0,ns,62
himmelblau,20_50_250000_0.001,,,,39991941.0,ns,64
himmelblau,20_50_250000_0.001,,,,41741511.0,ns,66
himmelblau,20_50_250000_0.001,,,,42003693.0,ns,68
himmelblau,20_50_250000_0.001,,,,43470541.0,ns,70
himmelblau,20_50_250000_0.001,,,,44250399.0,ns,72
himmelblau,20_50_250000_0.001,,,,45857691.0,ns,74
himmelblau,20_50_250000_0.001,,,,47602106.0,ns,76
himmelblau,20_50_250000_0.001,,,,48237215.0,ns,78
himmelblau,20_50_250000_0.001,,,,49840006.0,ns,80
himmelblau,20_50_250000_0.001,,,,51441104.0,ns,82
himmelblau,20_50_250000_0.001,,,,52533927.0,ns,84
himmelblau,20_50_250000_0.001,,,,54590501.0,ns,86
himmelblau,20_50_250000_0.001,,,,54680043.0,ns,88
himmelblau,20_50_250000_0.001,,,,56362916.0,ns,90
himmelblau,20_50_250000_0.001,,,,57556350.0,ns,92
himmelblau,20_50_250000_0.001,,,,59465507.0,ns,94
himmelblau,20_50_250000_0.001,,,,60277438.0,ns,96
himmelblau,20_50_250000_0.001,,,,62214841.0,ns,98
himmelblau,20_50_250000_0.001,,,,64071281.0,ns,100
himmelblau,20_50_250000_0.001,,,,63624038.0,ns,102
himmelblau,20_50_250000_0.001,,,,66345883.0,ns,104
himmelblau,20_50_250000_0.001,,,,67541560.0,ns,106
himmelblau,20_50_250000_0.001,,,,67398810.0,ns,108
himmelblau,20_50_250000_0.001,,,,68212622.0,ns,110
himmelblau,20_50_250000_0.001,,,,69912655.0,ns,112
himmelblau,20_50_250000_0.001,,,,71519708.0,ns,114
himmelblau,20_50_250000_0.001,,,,72895976.0,ns,116
himmelblau,20_50_250000_0.001,,,,73390395.0,ns,118
himmelblau,20_50_250000_0.001,,,,74593208.0,ns,120
himmelblau,20_50_250000_0.001,,,,75571116.0,ns,122
himmelblau,20_50_250000_0.001,,,,76251622.0,ns,124
himmelblau,20_50_250000_0.001,,,,79145732.0,ns,126
himmelblau,20_50_250000_0.001,,,,80164121.0,ns,128
himmelblau,20_50_250000_0.001,,,,82667215.0,ns,130
himmelblau,20_50_250000_0.001,,,,81277795.0,ns,132
himmelblau,20_50_250000_0.001,,,,83077467.0,ns,134
himmelblau,20_50_250000_0.001,,,,85331620.0,ns,136
himmelblau,20_50_250000_0.001,,,,86525195.0,ns,138
himmelblau,20_50_250000_0.001,,,,89002029.0,ns,140
himmelblau,20_50_250000_0.001,,,,90104658.0,ns,142
himmelblau,20_50_250000_0.001,,,,90073144.0,ns,144
himmelblau,20_50_250000_0.001,,,,90507706.0,ns,146
himmelblau,20_50_250000_0.001,,,,91996057.0,ns,148
himmelblau,20_50_250000_0.001,,,,94230263.0,ns,150
himmelblau,20_50_250000_0.001,,,,93725642.0,ns,152
