group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schaffer2,1_20_10000_0.001,,,,66240957.0,ns,4
schaffer2,1_20_10000_0.001,,,,64718298.0,ns,4
schaffer2,1_20_10000_0.001,,,,65010090.0,ns,4
schaffer2,1_20_10000_0.001,,,,64895397.0,ns,4
schaffer2,1_20_10000_0.001,,,,64417725.0,ns,4
schaffer2,1_20_10000_0.001,,,,61826465.0,ns,4
schaffer2,1_20_10000_0.001,,,,61305022.0,ns,4
schaffer2,1_20_10000_0.001,,,,61654591.0,ns,4
schaffer2,1_20_10000_0.001,,,,64488017.0,ns,4
schaffer2,1_20_10000_0.001,,,,65169115.0,ns,4
schaffer2,1_20_10000_0.001,,,,65042985.0,ns,4
schaffer2,1_20_10000_0.001,,,,65005212.0,ns,4
schaffer2,1_20_10000_0.001,,,,64728736.0,ns,4
schaffer2,1_20_10000_0.001,,,,64891306.0,ns,4
schaffer2,1_20_10000_0.001,,,,65103980.0,ns,4
schaffer2,1_20_10000_0.001,,,,64595108.0,ns,4
schaffer2,1_20_10000_0.001,,,,63590853.0,ns,4
schaffer2,1_20_10000_0.001,,,,65449230.0,ns,4
schaffer2,1_20_10000_0.001,,,,63800761.0,ns,4
schaffer2,1_20_10000_0.001,,,,63756388.0,ns,4
schaffer2,1_20_10000_0.001,,,,63763864.0,ns,4
schaffer2,1_20_10000_0.001,,,,64027886.0,ns,4
schaffer2,1_20_10000_0.001,,,,63968647.0,ns,4
schaffer2,1_20_10000_0.001,,,,63553066.0,ns,4
schaffer2,1_20_10000_0.001,,,,63638015.0,ns,4
schaffer2,1_20_10000_0.001,,,,63384246.0,ns,4
schaffer2,1_20_10000_0.001,,,,62476665.0,ns,4
schaffer2,1_20_10000_0.001,,,,62844062.0,ns,4
schaffer2,1_20_10000_0.001,,,,64998118.0,ns,4
schaffer2,1_20_10000_0.001,,,,65136245.0,ns,4
schaffer2,1_20_10000_0.001,,,,64415104.0,ns,4
schaffer2,1_20_10000_0.001,,,,63625036.0,ns,4
schaffer2,1_20_10000_0.001,,,,63668067.0,ns,4
schaffer2,1_20_10000_0.001,,,,62210088.0,ns,4
schaffer2,1_20_10000_0.001,,,,64864982.0,ns,4
schaffer2,1_20_10000_0.001,,,,64392558.0,ns,4
schaffer2,1_20_10000_0.001,,,,62166767.0,ns,4
schaffer2,1_20_10000_0.001,,,,67606772.0,ns,4
schaffer2,1_20_10000_0.001,,,,69344653.0,ns,4
schaffer2,1_20_10000_0.001,,,,62948737.0,ns,4
schaffer2,1_20_10000_0.001,,,,61900935.0,ns,4
schaffer2,1_20_10000_0.001,,,,65021942.0,ns,4
schaffer2,1_20_10000_0.001,,,,69510739.0,ns,4
schaffer2,1_20_10000_0.001,,,,69352177.0,ns,4
schaffer2,1_20_10000_0.001,,,,68418613.0,ns,4
schaffer2,1_20_10000_0.001,,,,62579472.0,ns,4
schaffer2,1_20_10000_0.001,,,,62409279.0,ns,4
schaffer2,1_20_10000_0.001,,,,62865703.0,ns,4
schaffer2,1_20_10000_0.001,,,,63228091.0,ns,4
schaffer2,1_20_10000_0.001,,,,62015004.0,ns,4
schaffer2,1_20_10000_0.001,,,,68474291.0,ns,4
schaffer2,1_20_10000_0.001,,,,69334621.0,ns,4
schaffer2,1_20_10000_0.001,,,,62189948.0,ns,4
schaffer2,1_20_10000_0.001,,,,61486585.0,ns,4
schaffer2,1_20_10000_0.001,,,,61526434.0,ns,4
schaffer2,1_20_10000_0.001,,,,62887954.0,ns,4
schaffer2,1_20_10000_0.001,,,,61860757.0,ns,4
schaffer2,1_20_10000_0.001,,,,62049749.0,ns,4
schaffer2,1_20_10000_0.001,,,,67058399.0,ns,4
schaffer2,1_20_10000_0.001,,,,69608167.0,ns,4
schaffer2,1_20_10000_0.001,,,,72874974.0,ns,4
schaffer2,1_20_10000_0.001,,,,74293759.0,ns,4
schaffer2,1_20_10000_0.001,,,,74777304.0,ns,4
schaffer2,1_20_10000_0.001,,,,74307080.0,ns,4
schaffer2,1_20_10000_0.001,,,,65627605.0,ns,4
schaffer2,1_20_10000_0.001,,,,62705626.0,ns,4
schaffer2,1_20_10000_0.001,,,,64744131.0,ns,4
schaffer2,1_20_10000_0.001,,,,65141562.0,ns,4
schaffer2,1_20_10000_0.001,,,,64267084.0,ns,4
schaffer2,1_20_10000_0.001,,,,61540730.0,ns,4
schaffer2,1_20_10000_0.001,,,,72095890.0,ns,4
schaffer2,1_20_10000_0.001,,,,63658693.0,ns,4
schaffer2,1_20_10000_0.001,,,,63538743.0,ns,4
schaffer2,1_20_10000_0.001,,,,64047209.0,ns,4
schaffer2,1_20_10000_0.001,,,,62172667.0,ns,4
schaffer2,1_20_10000_0.001,,,,61805046.0,ns,4
schaffer2,1_20_10000_0.001,,,,63728042.0,ns,4
schaffer2,1_20_10000_0.001,,,,62830615.0,ns,4
schaffer2,1_20_10000_0.001,,,,65251049.0,ns,4
schaffer2,1_20_10000_0.001,,,,65164524.0,ns,4
schaffer2,1_20_10000_0.001,,,,65046751.0,ns,4
schaffer2,1_20_10000_0.001,,,,65014634.0,ns,4
schaffer2,1_20_10000_0.001,,,,64785985.0,ns,4
schaffer2,1_20_10000_0.001,,,,65249420.0,ns,4
schaffer2,1_20_10000_0.001,,,,63492846.0,ns,4
schaffer2,1_20_10000_0.001,,,,62040179.0,ns,4
schaffer2,1_20_10000_0.001,,,,61919768.0,ns,4
schaffer2,1_20_10000_0.001,,,,61460707.0,ns,4
schaffer2,1_20_10000_0.001,,,,63740645.0,ns,4
schaffer2,1_20_10000_0.001,,,,64469262.0,ns,4
schaffer2,1_20_10000_0.001,,,,64361629.0,ns,4
schaffer2,1_20_10000_0.001,,,,63207124.0,ns,4
schaffer2,1_20_10000_0.001,,,,64938485.0,ns,4
schaffer2,1_20_10000_0.001,,,,65058138.0,ns,4
schaffer2,1_20_10000_0.001,,,,65219916.0,ns,4
schaffer2,1_20_10000_0.001,,,,64257401.0,ns,4
schaffer2,1_20_10000_0.001,,,,63116688.0,ns,4
schaffer2,1_20_10000_0.001,,,,61735715.0,ns,4
schaffer2,1_20_10000_0.001,,,,63837446.0,ns,4
schaffer2,1_20_10000_0.001,,,,66992589.0,ns,4
