group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
rastrigin,20_50_250000_0.000000001,,,,45510865.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,39324817.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,56464681.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,54437322.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52136282.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49165378.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,47107583.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51437121.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50152993.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52883990.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51785479.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50104024.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,53788192.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51921943.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,47631391.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51997642.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,55212764.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52035791.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51299869.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48072233.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,40762390.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45226796.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,53781470.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49207017.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52160512.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50319223.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,40449969.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,56178177.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52380311.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49826472.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49895721.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,46903023.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,46389328.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,54347737.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51642301.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48733663.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,44528822.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,40869550.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,41328912.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45336468.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,55622524.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,58690637.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48259438.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52119655.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,35883384.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49980166.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,60032885.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,57141247.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,55865996.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,65438307.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,53131886.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,60820418.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,47854183.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,56259953.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,43259567.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51163344.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50584139.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49799254.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,43722226.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52745787.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45730037.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,44354939.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49858933.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,40778836.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,49450591.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45968058.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45584524.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,46133390.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,42732008.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45678276.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48091130.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,42426583.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48854967.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,63692334.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50700255.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,52932654.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51763038.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,47102376.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,44586724.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,41395983.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50473349.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,57744608.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,55241113.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50467060.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48103423.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,47567430.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50688700.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,55327506.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51032593.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,56597603.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,50366094.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,58632192.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,57657280.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,47568594.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,51770435.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45965273.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,45960065.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,48609374.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,54615223.0,ns,7
rastrigin,20_50_250000_0.000000001,,,,44507284.0,ns,7
