group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
parabolla,1_20_250000_0.000001,,,,62874620.0,ns,10
parabolla,1_20_250000_0.000001,,,,67391157.0,ns,10
parabolla,1_20_250000_0.000001,,,,96927934.0,ns,10
parabolla,1_20_250000_0.000001,,,,81015932.0,ns,10
parabolla,1_20_250000_0.000001,,,,40323483.0,ns,10
parabolla,1_20_250000_0.000001,,,,44849704.0,ns,10
parabolla,1_20_250000_0.000001,,,,45720148.0,ns,10
parabolla,1_20_250000_0.000001,,,,46658248.0,ns,10
parabolla,1_20_250000_0.000001,,,,44117604.0,ns,10
parabolla,1_20_250000_0.000001,,,,55363609.0,ns,10
parabolla,1_20_250000_0.000001,,,,69388909.0,ns,10
parabolla,1_20_250000_0.000001,,,,110564206.0,ns,10
parabolla,1_20_250000_0.000001,,,,142820723.0,ns,10
parabolla,1_20_250000_0.000001,,,,97282939.0,ns,10
parabolla,1_20_250000_0.000001,,,,39303230.0,ns,10
parabolla,1_20_250000_0.000001,,,,41784302.0,ns,10
parabolla,1_20_250000_0.000001,,,,46514892.0,ns,10
parabolla,1_20_250000_0.000001,,,,68983238.0,ns,10
parabolla,1_20_250000_0.000001,,,,40460039.0,ns,10
parabolla,1_20_250000_0.000001,,,,48286529.0,ns,10
parabolla,1_20_250000_0.000001,,,,64957555.0,ns,10
parabolla,1_20_250000_0.000001,,,,46124070.0,ns,10
parabolla,1_20_250000_0.000001,,,,71145237.0,ns,10
parabolla,1_20_250000_0.000001,,,,117324327.0,ns,10
parabolla,1_20_250000_0.000001,,,,38335652.0,ns,10
parabolla,1_20_250000_0.000001,,,,45082301.0,ns,10
parabolla,1_20_250000_0.000001,,,,68059866.0,ns,10
parabolla,1_20_250000_0.000001,,,,39383839.0,ns,10
parabolla,1_20_250000_0.000001,,,,93280350.0,ns,10
parabolla,1_20_250000_0.000001,,,,61571236.0,ns,10
parabolla,1_20_250000_0.000001,,,,56727031.0,ns,10
parabolla,1_20_250000_0.000001,,,,41299085.0,ns,10
parabolla,1_20_250000_0.000001,,,,66074614.0,ns,10
parabolla,1_20_250000_0.000001,,,,42522563.0,ns,10
parabolla,1_20_250000_0.000001,,,,48757700.0,ns,10
parabolla,1_20_250000_0.000001,,,,36272051.0,ns,10
parabolla,1_20_250000_0.000001,,,,60950658.0,ns,10
parabolla,1_20_250000_0.000001,,,,52958597.0,ns,10
parabolla,1_20_250000_0.000001,,,,72583795.0,ns,10
parabolla,1_20_250000_0.000001,,,,84504640.0,ns,10
parabolla,1_20_250000_0.000001,,,,112626178.0,ns,10
parabolla,1_20_250000_0.000001,,,,84615506.0,ns,10
parabolla,1_20_250000_0.000001,,,,42545244.0,ns,10
parabolla,1_20_250000_0.000001,,,,114453673.0,ns,10
parabolla,1_20_250000_0.000001,,,,49917964.0,ns,10
parabolla,1_20_250000_0.000001,,,,68591545.0,ns,10
parabolla,1_20_250000_0.000001,,,,51617504.0,ns,10
parabolla,1_20_250000_0.000001,,,,51756412.0,ns,10
parabolla,1_20_250000_0.000001,,,,48775060.0,ns,10
parabolla,1_20_250000_0.000001,,,,125606632.0,ns,10
parabolla,1_20_250000_0.000001,,,,68121809.0,ns,10
parabolla,1_20_250000_0.000001,,,,75353488.0,ns,10
parabolla,1_20_250000_0.000001,,,,34159189.0,ns,10
parabolla,1_20_250000_0.000001,,,,98926803.0,ns,10
parabolla,1_20_250000_0.000001,,,,70076435.0,ns,10
parabolla,1_20_250000_0.000001,,,,51018518.0,ns,10
parabolla,1_20_250000_0.000001,,,,52041074.0,ns,10
parabolla,1_20_250000_0.000001,,,,62377162.0,ns,10
parabolla,1_20_250000_0.000001,,,,42747857.0,ns,10
parabolla,1_20_250000_0.000001,,,,93928069.0,ns,10
parabolla,1_20_250000_0.000001,,,,130219589.0,ns,10
parabolla,1_20_250000_0.000001,,,,42475462.0,ns,10
parabolla,1_20_250000_0.000001,,,,113315009.0,ns,10
parabolla,1_20_250000_0.000001,,,,120897303.0,ns,10
parabolla,1_20_250000_0.000001,,,,39001092.0,ns,10
parabolla,1_20_250000_0.000001,,,,64024325.0,ns,10
parabolla,1_20_250000_0.000001,,,,109821326.0,ns,10
parabolla,1_20_250000_0.000001,,,,42637789.0,ns,10
parabolla,1_20_250000_0.000001,,,,70611896.0,ns,10
parabolla,1_20_250000_0.000001,,,,52431766.0,ns,10
parabolla,1_20_250000_0.000001,,,,93453133.0,ns,10
parabolla,1_20_250000_0.000001,,,,88094128.0,ns,10
parabolla,1_20_250000_0.000001,,,,35317132.0,ns,10
parabolla,1_20_250000_0.000001,,,,36681291.0,ns,10
parabolla,1_20_250000_0.000001,,,,52216908.0,ns,10
parabolla,1_20_250000_0.000001,,,,54938486.0,ns,10
parabolla,1_20_250000_0.000001,,,,40455091.0,ns,10
parabolla,1_20_250000_0.000001,,,,37660344.0,ns,10
parabolla,1_20_250000_0.000001,,,,51106506.0,ns,10
parabolla,1_20_250000_0.000001,,,,46228300.0,ns,10
parabolla,1_20_250000_0.000001,,,,70791767.0,ns,10
parabolla,1_20_250000_0.000001,,,,84846371.0,ns,10
parabolla,1_20_250000_0.000001,,,,57577568.0,ns,10
parabolla,1_20_250000_0.000001,,,,115421596.0,ns,10
parabolla,1_20_250000_0.000001,,,,45647656.0,ns,10
parabolla,1_20_250000_0.000001,,,,72743949.0,ns,10
parabolla,1_20_250000_0.000001,,,,113583843.0,ns,10
parabolla,1_20_250000_0.000001,,,,185295718.0,ns,10
parabolla,1_20_250000_0.000001,,,,186693933.0,ns,10
parabolla,1_20_250000_0.000001,,,,48556032.0,ns,10
parabolla,1_20_250000_0.000001,,,,76231850.0,ns,10
parabolla,1_20_250000_0.000001,,,,54166350.0,ns,10
parabolla,1_20_250000_0.000001,,,,52487098.0,ns,10
parabolla,1_20_250000_0.000001,,,,60080372.0,ns,10
parabolla,1_20_250000_0.000001,,,,92810632.0,ns,10
parabolla,1_20_250000_0.000001,,,,45590800.0,ns,10
parabolla,1_20_250000_0.000001,,,,42028768.0,ns,10
parabolla,1_20_250000_0.000001,,,,82553165.0,ns,10
parabolla,1_20_250000_0.000001,,,,163573363.0,ns,10
parabolla,1_20_250000_0.000001,,,,44158544.0,ns,10
