group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
levi,1_50_250000_0.000000001,,,,90719405.0,ns,21
levi,1_50_250000_0.000000001,,,,25213232.0,ns,21
levi,1_50_250000_0.000000001,,,,19601690.0,ns,21
levi,1_50_250000_0.000000001,,,,22040929.0,ns,21
levi,1_50_250000_0.000000001,,,,27697750.0,ns,21
levi,1_50_250000_0.000000001,,,,48196048.0,ns,21
levi,1_50_250000_0.000000001,,,,25050437.0,ns,21
levi,1_50_250000_0.000000001,,,,25485739.0,ns,21
levi,1_50_250000_0.000000001,,,,36852647.0,ns,21
levi,1_50_250000_0.000000001,,,,54882835.0,ns,21
levi,1_50_250000_0.000000001,,,,97010092.0,ns,21
levi,1_50_250000_0.000000001,,,,114432875.0,ns,21
levi,1_50_250000_0.000000001,,,,57590215.0,ns,21
levi,1_50_250000_0.000000001,,,,29677157.0,ns,21
levi,1_50_250000_0.000000001,,,,81324920.0,ns,21
levi,1_50_250000_0.000000001,,,,98011310.0,ns,21
levi,1_50_250000_0.000000001,,,,96513527.0,ns,21
levi,1_50_250000_0.000000001,,,,103690150.0,ns,21
levi,1_50_250000_0.000000001,,,,89196678.0,ns,21
levi,1_50_250000_0.000000001,,,,19432052.0,ns,21
levi,1_50_250000_0.000000001,,,,21548242.0,ns,21
levi,1_50_250000_0.000000001,,,,32126121.0,ns,21
levi,1_50_250000_0.000000001,,,,100560169.0,ns,21
levi,1_50_250000_0.000000001,,,,105899376.0,ns,21
levi,1_50_250000_0.000000001,,,,116408677.0,ns,21
levi,1_50_250000_0.000000001,,,,75182419.0,ns,21
levi,1_50_250000_0.000000001,,,,31260025.0,ns,21
levi,1_50_250000_0.000000001,,,,22827369.0,ns,21
levi,1_50_250000_0.000000001,,,,20325942.0,ns,21
levi,1_50_250000_0.000000001,,,,22003485.0,ns,21
levi,1_50_250000_0.000000001,,,,36776426.0,ns,21
levi,1_50_250000_0.000000001,,,,92304067.0,ns,21
levi,1_50_250000_0.000000001,,,,112054134.0,ns,21
levi,1_50_250000_0.000000001,,,,114659983.0,ns,21
levi,1_50_250000_0.000000001,,,,115417923.0,ns,21
levi,1_50_250000_0.000000001,,,,94749129.0,ns,21
levi,1_50_250000_0.000000001,,,,100648106.0,ns,21
levi,1_50_250000_0.000000001,,,,105765768.0,ns,21
levi,1_50_250000_0.000000001,,,,104550311.0,ns,21
levi,1_50_250000_0.000000001,,,,110206131.0,ns,21
levi,1_50_250000_0.000000001,,,,110849000.0,ns,21
levi,1_50_250000_0.000000001,,,,97804059.0,ns,21
levi,1_50_250000_0.000000001,,,,119345398.0,ns,21
levi,1_50_250000_0.000000001,,,,114268803.0,ns,21
levi,1_50_250000_0.000000001,,,,76751249.0,ns,21
levi,1_50_250000_0.000000001,,,,23532484.0,ns,21
levi,1_50_250000_0.000000001,,,,17767118.0,ns,21
levi,1_50_250000_0.000000001,,,,21288855.0,ns,21
levi,1_50_250000_0.000000001,,,,25541551.0,ns,21
levi,1_50_250000_0.000000001,,,,84398844.0,ns,21
levi,1_50_250000_0.000000001,,,,109037405.0,ns,21
levi,1_50_250000_0.000000001,,,,113819162.0,ns,21
levi,1_50_250000_0.000000001,,,,100595172.0,ns,21
levi,1_50_250000_0.000000001,,,,103377764.0,ns,21
levi,1_50_250000_0.000000001,,,,113153825.0,ns,21
levi,1_50_250000_0.000000001,,,,62454507.0,ns,21
levi,1_50_250000_0.000000001,,,,32177362.0,ns,21
levi,1_50_250000_0.000000001,,,,58614950.0,ns,21
levi,1_50_250000_0.000000001,,,,99056312.0,ns,21
levi,1_50_250000_0.000000001,,,,99653594.0,ns,21
levi,1_50_250000_0.000000001,,,,88450636.0,ns,21
levi,1_50_250000_0.000000001,,,,99222345.0,ns,21
levi,1_50_250000_0.000000001,,,,125639822.0,ns,21
levi,1_50_250000_0.000000001,,,,106169529.0,ns,21
levi,1_50_250000_0.000000001,,,,88358617.0,ns,21
levi,1_50_250000_0.000000001,,,,21613654.0,ns,21
levi,1_50_250000_0.000000001,,,,20231702.0,ns,21
levi,1_50_250000_0.000000001,,,,20526869.0,ns,21
levi,1_50_250000_0.000000001,,,,19596127.0,ns,21
levi,1_50_250000_0.000000001,,,,38165808.0,ns,21
levi,1_50_250000_0.000000001,,,,58440554.0,ns,21
levi,1_50_250000_0.000000001,,,,108284528.0,ns,21
levi,1_50_250000_0.000000001,,,,112013376.0,ns,21
levi,1_50_250000_0.000000001,,,,89386376.0,ns,21
levi,1_50_250000_0.000000001,,,,106899861.0,ns,21
levi,1_50_250000_0.000000001,,,,97433076.0,ns,21
levi,1_50_250000_0.000000001,,,,110465932.0,ns,21
levi,1_50_250000_0.000000001,,,,102108924.0,ns,21
levi,1_50_250000_0.000000001,,,,123606757.0,ns,21
levi,1_50_250000_0.000000001,,,,121942761.0,ns,21
levi,1_50_250000_0.000000001,,,,116432592.0,ns,21
levi,1_50_250000_0.000000001,,,,104207889.0,ns,21
levi,1_50_250000_0.000000001,,,,102407017.0,ns,21
levi,1_50_250000_0.000000001,,,,95578018.0,ns,21
levi,1_50_250000_0.000000001,,,,26615143.0,ns,21
levi,1_50_250000_0.000000001,,,,20756546.0,ns,21
levi,1_50_250000_0.000000001,,,,23152176.0,ns,21
levi,1_50_250000_0.000000001,,,,24360275.0,ns,21
levi,1_50_250000_0.000000001,,,,42405638.0,ns,21
levi,1_50_250000_0.000000001,,,,110008280.0,ns,21
levi,1_50_250000_0.000000001,,,,25671597.0,ns,21
levi,1_50_250000_0.000000001,,,,18648436.0,ns,21
levi,1_50_250000_0.000000001,,,,19498553.0,ns,21
levi,1_50_250000_0.000000001,,,,18644056.0,ns,21
levi,1_50_250000_0.000000001,,,,30911568.0,ns,21
levi,1_50_250000_0.000000001,,,,65554034.0,ns,21
levi,1_50_250000_0.000000001,,,,115663681.0,ns,21
levi,1_50_250000_0.000000001,,,,103694407.0,ns,21
levi,1_50_250000_0.000000001,,,,106917136.0,ns,21
levi,1_50_250000_0.000000001,,,,107178421.0,ns,21
