group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
schaffer2,1_20_250000_0.000001,,,,385873908.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376732711.0,ns,1
schaffer2,1_20_250000_0.000001,,,,386109575.0,ns,1
schaffer2,1_20_250000_0.000001,,,,380416893.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374552384.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374911089.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381228966.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375048967.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375007538.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373736246.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375975850.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374658334.0,ns,1
schaffer2,1_20_250000_0.000001,,,,380941634.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374927302.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375025549.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375561051.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375068396.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375258449.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376304752.0,ns,1
schaffer2,1_20_250000_0.000001,,,,382719446.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375166045.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373958069.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374712897.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374924187.0,ns,1
schaffer2,1_20_250000_0.000001,,,,372855488.0,ns,1
schaffer2,1_20_250000_0.000001,,,,378876455.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375342572.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375585078.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376173303.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373597791.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374045117.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373756870.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381040770.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374141346.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376025633.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373997305.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373966680.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374002612.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374095631.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381395607.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373679132.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374946661.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375023025.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376200731.0,ns,1
schaffer2,1_20_250000_0.000001,,,,372418054.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373372750.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381070343.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375526879.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374297231.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373457945.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374192693.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376355842.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381449236.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374180118.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373410497.0,ns,1
schaffer2,1_20_250000_0.000001,,,,377496922.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374063723.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375165048.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374028253.0,ns,1
schaffer2,1_20_250000_0.000001,,,,380728838.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374803398.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374216933.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373868100.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373665859.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373883553.0,ns,1
schaffer2,1_20_250000_0.000001,,,,378052544.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374671994.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374099007.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375952842.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375887835.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373840372.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374734466.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381247725.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374181667.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373520293.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373746760.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376150716.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375370512.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373943036.0,ns,1
schaffer2,1_20_250000_0.000001,,,,379358003.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374812076.0,ns,1
schaffer2,1_20_250000_0.000001,,,,376753016.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373658692.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374458706.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373926159.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374550554.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375332770.0,ns,1
schaffer2,1_20_250000_0.000001,,,,372969717.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374116471.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373163542.0,ns,1
schaffer2,1_20_250000_0.000001,,,,371851085.0,ns,1
schaffer2,1_20_250000_0.000001,,,,372494222.0,ns,1
schaffer2,1_20_250000_0.000001,,,,381618784.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374579926.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373595503.0,ns,1
schaffer2,1_20_250000_0.000001,,,,377101285.0,ns,1
schaffer2,1_20_250000_0.000001,,,,375698039.0,ns,1
schaffer2,1_20_250000_0.000001,,,,374575060.0,ns,1
schaffer2,1_20_250000_0.000001,,,,373700375.0,ns,1
schaffer2,1_20_250000_0.000001,,,,377693178.0,ns,1
